player_name,position,team,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,shots,xG,xA,key_passes,npg,npxG,xGChain,xGBuildup,position_stat,season 
Aymeric Laporte,DEF,Man City,Chelsea,5,False,2021-09-25,0,1,90,0,0,1,0,0,0,0,1,0,0,0,18,11.6,2.2,8.0,2.2,55,-139591,244903,961,140552,6,1350,1340,1350,1340,1360,1340,2,0.4296080768108368,0.0,0,0,0.4296080768108368,0.08750347793102264,0.08750347793102264,DC,2021
Jack Grealish,MID,Man City,Chelsea,3,False,2021-09-25,0,1,86,0,0,1,0,0,0,0,0,0,0,0,6,11.8,24.9,54.0,9.1,80,-147558,1528690,77897,225455,6,1350,1340,1350,1340,1360,1340,3,0.4376504719257355,0.029296729713678363,2,0,0.4376504719257355,0.6557462215423584,0.2450365275144577,FWL,2021
Kevin De Bruyne,MID,Man City,Chelsea,3,False,2021-09-25,0,1,80,0,0,1,0,0,0,0,0,0,0,0,12,16.6,37.7,49.0,10.3,119,719,126921,13483,12764,6,1350,1340,1350,1340,1360,1340,4,0.2047680914402008,0.4157688021659851,3,0,0.2047680914402008,0.31886884570121765,0.08272122591733932,MC,2021
Kyle Walker,DEF,Man City,Chelsea,7,False,2021-09-25,0,1,90,0,0,1,0,0,0,0,0,0,0,1,28,13.2,14.6,0.0,2.8,55,-1120,491941,31698,32818,6,1350,1340,1350,1340,1360,1340,0,0.0,0.07358867675065994,1,0,0.0,0.1612057089805603,0.1612057089805603,DR,2021
Phil Foden,MID,Man City,Chelsea,3,False,2021-09-25,0,1,86,0,0,1,0,0,0,0,0,0,0,0,12,10.0,58.3,4.0,7.2,79,4241,64912,9040,4799,6,1350,1340,1350,1340,1360,1340,0,0.0,0.5594346523284912,4,0,0.0,0.4327546656131744,0.0,FW,2021
Raheem Sterling,MID,Man City,Chelsea,1,False,2021-09-25,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,0.0,0.0,108,-15847,125236,1978,17825,6,1350,1340,1350,1340,1360,1340,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Riyad Mahrez,MID,Man City,Chelsea,1,False,2021-09-25,0,1,9,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,87,-51267,222939,7303,58570,6,1350,1340,1350,1340,1360,1340,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Bryan Gil Salvatierra,MID,Spurs,Arsenal,1,False,2021-09-26,3,1,20,0,0,0,0,0,0,0,0,0,0,0,6,4.0,2.1,0.0,0.6,58,-610,7015,395,1005,6,1130,1110,1160,1110,1210,1180,0,0.0,0.0,0,0,0.0,0.29918771982192993,0.29918771982192993,Sub,2021
Davinson Sánchez,DEF,Spurs,Arsenal,1,False,2021-09-26,3,1,90,0,0,0,3,0,0,0,0,0,0,0,10,7.8,2.5,0.0,1.0,45,-3318,147638,11075,14393,6,1130,1110,1160,1110,1210,1180,0,0.0,0.0,0,0,0.0,0.0,0.0,DC,2021
Eric Dier,DEF,Spurs,Arsenal,1,False,2021-09-26,3,1,90,0,0,0,3,0,0,0,0,0,0,0,16,10.2,14.2,2.0,2.6,46,-26002,509533,27739,53741,6,1130,1110,1160,1110,1210,1180,0,0.0,0.29249539971351624,1,0,0.0,0.29249539971351624,0.29249539971351624,DC,2021
Harry Kane,FWD,Spurs,Arsenal,2,False,2021-09-26,3,1,90,0,0,0,3,0,0,0,0,0,0,0,-6,0.0,1.4,34.0,3.2,121,-59639,448603,12665,72304,6,1130,1110,1160,1110,1210,1180,5,0.4531903862953186,0.0,0,0,0.4531903862953186,0.3741237521171569,0.0,FW,2021
Hugo Lloris,GK,Spurs,Arsenal,2,False,2021-09-26,3,1,90,0,0,0,3,0,0,0,0,0,4,0,16,27.4,0.0,0.0,2.7,56,-39745,856648,29133,68878,6,1130,1110,1160,1110,1210,1180,0,0.0,0.0,0,0,0.0,0.0,0.0,GK,2021
Japhet Tanganga,DEF,Spurs,Arsenal,0,False,2021-09-26,3,1,45,0,0,0,3,0,0,0,0,0,0,0,4,0.8,1.1,7.0,0.9,46,-9987,190403,9757,19744,6,1130,1110,1160,1110,1210,1180,1,0.08728721737861632,0.0,0,0,0.08728721737861632,0.0,0.0,DR,2021
Oliver Skipp,MID,Spurs,Arsenal,0,False,2021-09-26,3,1,45,0,0,0,0,0,0,0,1,0,0,0,2,3.2,2.2,0.0,0.5,45,-437,122291,12933,13370,6,1130,1110,1160,1110,1210,1180,0,0.0,0.0,0,0,0.0,0.04318343475461006,0.04318343475461006,Sub,2021
Pierre-Emile Højbjerg,MID,Spurs,Arsenal,2,False,2021-09-26,3,1,90,0,0,0,3,0,0,0,0,0,0,0,18,23.0,8.3,0.0,3.1,49,-11669,172155,7900,19569,6,1130,1110,1160,1110,1210,1180,0,0.0,0.0,0,0,0.0,0.3515907824039459,0.3515907824039459,MC,2021
Sergio Reguilón,DEF,Spurs,Arsenal,4,False,2021-09-26,3,1,90,0,1,0,3,0,0,0,0,0,0,0,26,35.4,32.0,2.0,6.9,52,-49444,916705,51839,101283,6,1130,1110,1160,1110,1210,1180,0,0.0,0.3423711657524109,2,0,0.0,0.6348665356636047,0.29249539971351624,DL,2021
Alex Kral,MID,West Ham,Leeds,0,False,2021-09-25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,251,5889,1360,1109,6,1150,1130,1280,1260,1250,1240,0,0.0,0.0,0,0,0.0,0.40493103861808777,0.40493103861808777,Sub,2021
Saïd Benrahma,MID,West Ham,Leeds,3,False,2021-09-25,1,2,90,0,0,0,1,0,0,0,0,0,0,1,24,16.6,36.3,27.0,8.0,65,462717,2917663,528319,65602,6,1150,1130,1280,1260,1250,1240,5,0.21448178589344025,0.7293140888214111,3,0,0.21448178589344025,0.9611262083053588,0.20045876502990725,AML,2021
Joseph Willock,MID,Newcastle,Watford,2,False,2021-09-25,1,1,82,0,0,0,1,0,0,0,0,0,0,0,7,14.0,12.5,30.0,5.7,59,-20148,69954,3143,23291,6,1040,1030,1140,1100,1070,1050,4,0.4961428344249725,0.11170579493045807,1,0,0.4961428344249725,0.8103588819503784,0.3142160475254059,MC,2021
Douglas Luiz Soares de Paulo,MID,Aston Villa,Man Utd,7,False,2021-09-25,0,1,90,0,1,1,0,0,0,0,0,0,0,1,23,25.8,42.8,8.0,7.7,45,42107,133317,53214,11107,6,1120,1110,1160,1130,1180,1130,1,0.04134472087025642,0.6370861530303955,3,0,0.04134472087025642,0.06650519371032715,0.0,MC,2021
Emiliano Buendía Stati,MID,Aston Villa,Man Utd,1,False,2021-09-25,0,1,12,0,0,0,0,0,0,0,0,0,0,0,3,1.2,11.3,2.0,1.5,64,-11493,123278,6169,17662,6,1120,1110,1160,1130,1180,1130,0,0.0,0.043867722153663635,1,0,0.0,0.0,0.0,Sub,2021
Emiliano Martínez,GK,Aston Villa,Man Utd,9,False,2021-09-25,0,1,90,0,0,1,0,0,0,0,0,0,4,2,30,37.4,0.0,0.0,3.7,55,-40095,1157573,20963,61058,6,1120,1110,1160,1130,1180,1130,0,0.0,0.0,0,0,0.0,0.0,0.0,GK,2021
Francisco Femenía Far,DEF,Watford,Newcastle,2,True,2021-09-25,1,1,66,0,0,0,1,0,0,0,0,0,0,0,6,6.8,1.4,0.0,0.8,44,-239,6486,459,698,6,1060,1040,1060,1060,1060,1050,0,0.0,0.0,0,0,0.0,0.10572074353694916,0.10572074353694916,DR,2021
Oghenekaro Peter Etebo,MID,Watford,Newcastle,1,True,2021-09-25,1,1,15,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.6,0.0,0.2,45,-1147,25105,2356,3503,6,1060,1040,1060,1060,1060,1050,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Bruno Miguel Borges Fernandes,MID,Man Utd,Aston Villa,0,True,2021-09-25,0,1,90,0,0,0,1,0,0,1,0,0,0,0,13,27.6,136.2,43.0,20.7,119,-309231,2516238,38980,348211,6,1190,1160,1310,1250,1320,1280,6,0.9380857348442078,0.4094826579093933,10,0,0.17691689729690552,0.5338755846023561,0.04351051151752472,AMC,2021
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,Aston Villa,2,True,2021-09-25,0,1,90,0,0,0,1,0,0,0,0,0,0,0,7,4.0,13.0,41.0,5.8,127,491849,4096647,512325,20476,6,1190,1160,1310,1250,1320,1280,4,0.12487075477838515,0.01872965693473816,1,0,0.12487075477838515,0.2528579831123352,0.1644863337278366,FW,2021
José Diogo Dalot Teixeira,DEF,Man Utd,Aston Villa,1,True,2021-09-25,0,1,56,0,0,0,1,0,0,0,0,0,0,0,8,11.6,9.3,4.0,2.5,44,-276,5612,341,617,6,1190,1160,1310,1250,1320,1280,0,0.0,0.0,0,0,0.0,0.07053016871213913,0.07053016871213913,Sub,2021
Raphaël Varane,DEF,Man Utd,Aston Villa,2,True,2021-09-25,0,1,90,0,0,0,1,0,0,0,0,0,0,0,15,14.8,10.5,6.0,3.1,55,-6017,336832,28881,34898,6,1190,1160,1310,1250,1320,1280,1,0.012549631297588348,0.05588499084115029,1,0,0.012549631297588348,0.048992663621902466,0.048992663621902466,DC,2021
Héctor Junior Firpo Adames,DEF,Leeds,West Ham,-1,True,2021-09-25,1,2,90,0,0,0,2,1,0,0,0,0,0,0,1,6.0,12.1,4.0,2.2,48,-1278,39919,3297,4575,6,1070,1060,1130,1100,1130,1090,0,0.0,0.023206617683172226,1,0,0.0,0.0784982368350029,0.05529161915183066,DL,2021
Rodrigo Moreno,FWD,Leeds,West Ham,2,True,2021-09-25,1,2,90,0,0,0,2,0,0,0,0,0,0,0,4,15.0,11.8,52.0,7.9,63,-235,85601,12098,12333,6,1070,1060,1130,1100,1130,1090,3,0.175488218665123,0.10165657103061676,1,0,0.175488218665123,0.8248744606971741,0.6377533078193665,FW,2021
Oriol Romeu Vidal,MID,Southampton,Wolves,2,True,2021-09-26,0,1,90,0,0,0,1,0,0,0,0,0,0,0,17,13.6,29.0,1.0,4.4,45,2259,53093,6317,4058,6,1130,1090,1100,1090,1090,1070,1,0.011301949620246887,0.15855339169502258,2,0,0.011301949620246887,0.4155292212963104,0.31981396675109863,MC,2021
Tino Livramento,DEF,Southampton,Wolves,2,True,2021-09-26,0,1,90,0,0,0,1,0,0,0,0,0,0,0,17,12.8,25.3,17.0,5.5,42,158239,944432,175032,16793,6,1130,1090,1100,1090,1090,1070,1,0.05074033513665199,0.0401613749563694,2,0,0.05074033513665199,0.3319650292396545,0.26434272527694697,DR,2021
Daniel Castelo Podence,MID,Wolves,Southampton,3,False,2021-09-26,0,1,70,0,0,1,0,0,0,0,0,0,0,0,10,5.8,13.3,2.0,2.1,55,197,6787,1749,1552,6,1140,1120,1120,1090,1100,1090,0,0.0,0.02935396321117878,1,0,0.0,0.07915866374969482,0.07915866374969482,FWR,2021
Nélson Cabral Semedo,DEF,Wolves,Southampton,6,False,2021-09-26,0,1,86,0,0,1,0,0,0,0,0,0,0,0,28,19.2,3.3,17.0,4.0,49,-11653,294418,18142,29795,6,1140,1120,1120,1090,1100,1090,1,0.07915866374969482,0.0,0,0,0.07915866374969482,0.4120037257671356,0.3328450620174408,DMR,2021
Romain Saïss,DEF,Wolves,Southampton,7,False,2021-09-26,0,1,90,0,0,1,0,0,0,0,0,0,0,1,29,30.4,1.3,4.0,3.6,50,-12037,76976,3411,15448,6,1140,1120,1120,1090,1100,1090,0,0.0,0.0,0,0,0.0,0.07915866374969482,0.07915866374969482,DC,2021
Rúben Diogo da Silva Neves,MID,Wolves,Southampton,1,False,2021-09-26,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,54,-11366,98474,4091,15457,6,1140,1120,1120,1090,1100,1090,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Boubakary Soumaré,MID,Leicester,Burnley,2,True,2021-09-25,2,2,61,0,0,0,2,0,0,0,0,0,0,0,16,6.8,25.8,11.0,4.4,48,-209,5645,378,587,6,1130,1100,1160,1120,1190,1170,1,0.10810493677854538,0.0934126004576683,2,0,0.10810493677854538,1.0735207796096802,0.8720031976699829,MC,2021
Çaglar Söyüncü,DEF,Leicester,Burnley,1,True,2021-09-25,2,2,90,0,0,0,2,0,0,0,0,0,0,0,14,19.0,1.7,0.0,2.1,50,-5600,205360,12356,17956,6,1130,1100,1160,1120,1190,1170,0,0.0,0.0,0,0,0.0,0.2550533413887024,0.2550533413887024,DC,2021
Emile Smith Rowe,MID,Arsenal,Spurs,12,True,2021-09-26,3,1,87,1,1,0,1,0,0,0,0,0,0,2,36,54.4,25.7,21.0,10.1,53,-28717,253851,10333,39050,6,1140,1110,1170,1100,1220,1190,1,0.5376825928688049,0.15264414250850675,2,1,0.5376825928688049,0.7180032730102539,0.18032070994377136,AML,2021
Gabriel Magalhães,DEF,Arsenal,Spurs,2,True,2021-09-26,3,1,90,0,0,0,1,0,0,0,0,0,0,0,14,17.6,10.8,6.0,3.4,50,3991,24098,8381,4390,6,1140,1110,1170,1100,1220,1190,1,0.028188832104206082,0.03771987557411194,1,0,0.028188832104206082,0.0,0.0,DC,2021
Martin Ødegaard,MID,Arsenal,Spurs,1,True,2021-09-26,3,1,90,0,0,0,1,0,0,0,1,0,0,0,8,9.4,48.5,4.0,6.2,55,84008,208131,100690,16682,6,1140,1110,1170,1100,1220,1190,0,0.0,0.07698527723550798,3,0,0.0,0.6569523811340332,0.6295759677886963,AMC,2021
Nuno Varela Tavares,DEF,Arsenal,Spurs,1,True,2021-09-26,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,4.0,0.5,2.0,0.7,43,-1687,17028,351,2038,6,1140,1110,1170,1100,1220,1190,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
David Raya Martin,GK,Brentford,Liverpool,2,True,2021-09-25,3,3,90,0,0,0,3,0,0,0,0,0,3,0,16,28.2,0.0,0.0,2.8,46,5390,812107,48941,43551,6,1160,1130,1150,1100,1100,1080,0,0.0,0.0,0,0,0.0,1.0173916816711426,1.0173916816711426,GK,2021
Sergi Canós,MID,Brentford,Liverpool,2,True,2021-09-25,3,3,90,0,0,0,3,0,0,0,0,0,0,0,12,13.2,4.1,2.0,1.9,55,-28084,193998,4736,32820,6,1160,1130,1150,1100,1100,1080,0,0.0,0.0,0,0,0.0,0.40493103861808777,0.40493103861808777,DMR,2021
N'Golo Kanté,MID,Chelsea,Man City,1,True,2021-09-25,0,1,59,0,0,0,1,0,0,0,0,0,0,0,2,9.8,0.9,0.0,1.1,49,38332,262256,50791,12459,6,1350,1330,1330,1340,1350,1340,0,0.0,0.0,0,0,0.0,0.033909332007169724,0.033909332007169724,MC,2021
Thiago Emiliano da Silva,DEF,Chelsea,Man City,2,True,2021-09-25,0,1,61,0,0,0,1,0,0,0,0,0,0,0,11,18.2,0.3,0.0,1.9,54,46108,229045,55978,9870,6,1350,1330,1330,1340,1350,1340,0,0.0,0.0,0,0,0.0,0.006649390328675509,0.006649390328675509,Sub,2021
Marc Guéhi,DEF,Crystal Palace,Brighton,2,True,2021-09-27,1,1,90,0,0,0,1,0,0,0,0,0,0,0,17,10.8,2.1,0.0,1.3,45,984,31079,3004,2020,6,1160,1110,1140,1110,1100,1060,0,0.0,0.0,0,0,0.0,0.05851135030388833,0.05851135030388833,DC,2021
Fernando Luiz Rosa,MID,Man City,Chelsea,1,False,2021-09-25,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,49,-756,33648,2568,3324,6,1350,1340,1350,1340,1360,1340,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Gabriel Fernando de Jesus,FWD,Man City,Chelsea,8,False,2021-09-25,0,1,90,1,0,1,0,0,0,0,0,0,0,2,34,35.4,6.1,55.0,9.7,86,-127715,551450,39293,167008,6,1350,1340,1350,1340,1360,1340,3,0.5235735177993774,0.0,0,1,0.5235735177993774,0.8209046721458435,0.3500334322452545,FWR,2021
João Pedro Cavaco Cancelo,DEF,Man City,Chelsea,12,False,2021-09-25,0,1,90,0,1,1,0,0,0,0,0,0,0,3,40,34.8,29.2,12.0,7.6,60,31000,797392,84339,53339,6,1350,1340,1350,1340,1360,1340,1,0.026007531210780144,0.10893979668617247,2,0,0.026007531210780144,0.19161203503608704,0.19161203503608704,DL,2021
João Pedro Cavaco Cancelo,DEF,Man City,Chelsea,12,False,2021-09-25,0,1,90,0,1,1,0,0,0,0,0,0,0,3,40,34.8,29.2,12.0,7.6,60,31000,797392,84339,53339,6,1350,1340,1350,1340,1360,1340,0,0.0,0.01426458265632391,1,0,0.0,0.01426458265632391,0.0,Sub,2021
Bamidele Alli,MID,Spurs,Arsenal,1,False,2021-09-26,3,1,45,0,0,0,3,0,0,0,0,0,0,0,1,1.4,1.5,2.0,0.5,65,-37961,208203,13195,51156,6,1130,1110,1160,1110,1210,1180,0,0.0,0.0,0,0,0.0,0.015911940485239032,0.015911940485239032,MC,2021
Heung-Min Son,MID,Spurs,Arsenal,7,False,2021-09-26,3,1,90,1,0,0,3,0,0,0,0,0,0,0,24,44.0,46.8,34.0,12.5,100,-55034,944388,72107,127141,6,1130,1110,1160,1110,1210,1180,2,0.3903290629386902,0.2043601572513581,3,1,0.3903290629386902,0.726007878780365,0.3356788158416748,FWL,2021
Tanguy Ndombele,MID,Spurs,Arsenal,2,False,2021-09-26,3,1,69,0,0,0,3,0,0,0,0,0,0,0,16,8.4,3.3,2.0,1.4,58,733,20475,2350,1617,6,1130,1110,1160,1110,1210,1180,0,0.0,0.0,0,0,0.0,0.05909537523984909,0.05909537523984909,MC,2021
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,Watford,2,False,2021-09-25,1,1,90,0,0,0,1,0,0,0,0,0,0,0,12,12.6,24.2,19.0,5.6,58,661,35718,5591,4930,6,1040,1030,1140,1100,1070,1050,1,0.07378707081079483,0.12534837424755094,2,0,0.07378707081079483,0.3950029015541077,0.2574188709259033,ML,2021
Frederico Rodrigues de Paula Santos,MID,Man Utd,Aston Villa,1,True,2021-09-25,0,1,90,0,0,0,1,0,0,0,1,0,0,0,6,10.8,0.8,1.0,1.3,50,-4279,41938,2236,6515,6,1190,1160,1310,1250,1320,1280,0,0.0,0.0,0,0,0.0,0.34196290373802185,0.34196290373802185,DMC,2021
Raphael Dias Belloli,MID,Leeds,West Ham,8,True,2021-09-25,1,2,68,1,0,0,1,0,0,0,1,0,0,2,30,45.2,36.4,23.0,10.5,65,-186207,1138035,56786,242993,6,1070,1060,1130,1100,1130,1090,3,0.12343985587358475,0.5321087837219238,3,1,0.12343985587358475,0.9180031418800354,0.6693285703659058,MR,2021
Allan Marques Loureiro,MID,Everton,Norwich,6,True,2021-09-25,2,0,90,0,1,1,0,0,0,0,0,0,0,0,18,5.8,1.5,4.0,1.1,46,16052,556727,66019,49967,6,1140,1120,1210,1150,1230,1190,0,0.0,0.0,0,0,0.0,0.39982733130455017,0.39982733130455017,MC,2021
Ricardo Domingos Barbosa Pereira,DEF,Leicester,Burnley,0,True,2021-09-25,2,2,45,0,0,0,2,0,0,0,0,0,0,0,7,6.8,12.8,2.0,2.2,55,11581,320118,36537,24956,6,1130,1100,1160,1120,1190,1170,0,0.0,0.15550249814987185,1,0,0.0,0.6955374479293823,0.6955374479293823,DR,2021
Alisson Ramses Becker,GK,Liverpool,Brentford,1,False,2021-09-25,3,3,90,0,0,0,3,0,0,0,0,0,0,0,9,5.0,0.0,0.0,0.5,60,118954,767927,140773,21819,6,1330,1290,1360,1350,1350,1340,0,0.0,0.0,0,0,0.0,0.3931478261947632,0.3931478261947632,GK,2021
Fabio Henrique Tavares,MID,Liverpool,Brentford,5,False,2021-09-25,3,3,90,0,1,0,3,0,0,0,0,0,0,0,27,24.0,18.0,0.0,4.2,54,6288,75447,14192,7904,6,1330,1290,1360,1350,1350,1340,0,0.0,0.34994804859161377,2,0,0.0,0.7139131426811218,0.7139131426811218,MC,2021
Emerson Palmieri dos Santos,DEF,Chelsea,Man City,0,True,2021-09-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-98,1119,0,98,6,1350,1330,1330,1340,1350,1340,0,0.0,0.02643563225865364,1,0,0.0,0.04630875214934349,0.04630875214934349,DL,2021
Jorge Luiz Frello Filho,MID,Chelsea,Man City,2,True,2021-09-25,0,1,75,0,0,0,1,0,0,0,0,0,0,0,10,12.4,0.3,0.0,1.3,59,-22876,326707,16837,39713,6,1350,1330,1330,1340,1350,1340,0,0.0,0.0,0,0,0.0,0.033909332007169724,0.033909332007169724,MC,2021
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,Chelsea,3,False,2021-09-25,0,1,90,0,0,1,0,0,0,0,0,0,0,0,16,21.6,16.0,2.0,4.0,69,-922,122371,15568,16490,6,1350,1340,1350,1340,1360,1340,0,0.0,0.0324891209602356,1,0,0.0,0.08872662484645844,0.05623750016093254,MC,2021
Ederson Santana de Moraes,GK,Man City,Chelsea,6,False,2021-09-25,0,1,90,0,0,1,0,0,0,0,0,0,0,0,20,5.0,0.0,0.0,0.5,60,-3445,805000,37690,41135,6,1350,1340,1350,1340,1360,1340,0,0.0,0.0,0,0,0.0,0.05623750016093254,0.05623750016093254,GK,2021
Rodrigo Hernandez,MID,Man City,Chelsea,3,False,2021-09-25,0,1,90,0,0,1,0,0,0,0,0,0,0,0,14,16.4,4.8,8.0,2.9,55,-18838,46181,1445,20283,6,1350,1340,1350,1340,1360,1340,1,0.015381932258605957,0.0,0,0,0.015381932258605957,0.15912291407585144,0.14374098181724548,MC,2021
Rúben Santos Gato Alves Dias,DEF,Man City,Chelsea,5,False,2021-09-25,0,1,90,0,0,1,0,0,0,0,1,0,0,0,24,19.6,1.5,36.0,5.7,61,21785,2221324,107434,85649,6,1350,1340,1350,1340,1360,1340,1,0.05545362457633018,0.0,0,0,0.05545362457633018,0.07358867675065994,0.07358867675065994,DC,2021
Lucas Rodrigues Moura da Silva,MID,Spurs,Arsenal,2,False,2021-09-26,3,1,90,0,0,0,3,0,0,0,0,0,0,0,4,5.8,18.3,13.0,3.7,64,-18643,52833,301,18944,6,1130,1110,1160,1110,1210,1180,2,0.04935961216688156,0.015911940485239032,1,0,0.04935961216688156,0.05909537523984909,0.05909537523984909,FWR,2021
Adam Lallana,MID,Brighton,Arsenal,3,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,0,0,0,0,19,14.0,13.5,18.0,4.6,54,-681,17473,913,1594,7,1190,1160,1130,1090,1180,1140,1,0.054205480962991714,0.06635382771492004,1,0,0.054205480962991714,0.40327343344688416,0.2827140986919403,MC,2021
Alexis Mac Allister,MID,Brighton,Arsenal,1,True,2021-10-02,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3.0,1.4,10.0,1.4,55,-4255,38651,287,4542,7,1190,1160,1130,1090,1180,1140,1,0.01412047725170851,0.0,0,0,0.01412047725170851,0.028473246842622764,0.01435276959091425,Sub,2021
Dan Burn,DEF,Brighton,Arsenal,6,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,0,0,0,0,20,19.6,12.5,6.0,3.8,44,235,2716,424,189,7,1190,1160,1130,1090,1180,1140,1,0.09502393752336502,0.02065453864634037,1,0,0.09502393752336502,0.164981871843338,0.164981871843338,DC,2021
Jakub Moder,MID,Brighton,Arsenal,3,True,2021-10-02,0,0,77,0,0,1,0,0,0,0,0,0,0,0,10,4.4,14.2,11.0,3.0,45,-4589,66885,998,5587,7,1190,1160,1130,1090,1180,1140,2,0.10432646423578262,0.06169175729155541,1,0,0.10432646423578262,0.1842862069606781,0.018267987295985225,MC,2021
Joël Veltman,DEF,Brighton,Arsenal,5,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,1,0,0,0,16,3.4,16.3,2.0,2.2,44,-2346,109427,10842,13188,7,1190,1160,1130,1090,1180,1140,0,0.0,0.08972030878067018,1,0,0.0,0.12769295275211334,0.03797263652086258,DMR,2021
Leandro Trossard,MID,Brighton,Arsenal,3,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,0,0,0,0,12,13.0,40.8,60.0,11.4,64,-3066,101437,12844,15910,7,1190,1160,1130,1090,1180,1140,6,0.2566887438297272,0.13231098651885986,3,0,0.2566887438297272,0.4857962727546692,0.1940467804670334,FW,2021
Lewis Dunk,DEF,Brighton,Arsenal,8,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,0,0,0,2,29,17.0,15.3,24.0,5.6,50,-9710,353301,10891,20601,7,1190,1160,1130,1090,1180,1140,2,0.09779753535985948,0.09502393752336502,1,0,0.09779753535985948,0.17790113389492035,0.17790113389492035,DC,2021
Marc Cucurella,DEF,Brighton,Arsenal,9,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,0,0,0,3,33,21.4,56.9,2.0,8.0,50,91,52535,5453,5362,7,1190,1160,1130,1090,1180,1140,0,0.0,0.17504951357841492,4,0,0.0,0.2426479458808899,0.2426479458808899,DML,2021
Neal Maupay,FWD,Brighton,Arsenal,1,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,1,0,0,0,4,0.0,28.0,10.0,3.5,65,33364,266863,55741,22377,7,1190,1160,1130,1090,1180,1140,4,0.2503175139427185,0.028473246842622764,2,0,0.2503175139427185,0.3329962491989136,0.054205480962991714,FW,2021
Pascal Groß,MID,Brighton,Arsenal,3,True,2021-10-02,0,0,83,0,0,1,0,0,0,0,0,0,0,0,14,8.8,52.2,20.0,8.1,60,-2112,32029,1018,3130,7,1190,1160,1130,1090,1180,1140,1,0.0634460300207138,0.18808093667030326,3,0,0.0634460300207138,0.2872657775878906,0.10432646423578262,MC,2021
Robert Sánchez,GK,Brighton,Arsenal,6,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,0,0,2,0,25,21.0,0.0,0.0,2.1,46,-95879,2014794,22487,118366,7,1190,1160,1130,1090,1180,1140,0,0.0,0.0,0,0,0.0,0.12590007483959198,0.12590007483959198,GK,2021
Shane Duffy,DEF,Brighton,Arsenal,6,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,0,0,0,0,20,8.0,1.8,11.0,2.1,43,74178,1919590,132995,58817,7,1190,1160,1130,1090,1180,1140,2,0.10808496177196504,0.0,0,0,0.10808496177196504,0.03594747558236122,0.03594747558236122,DC,2021
Aaron Lennon,MID,Burnley,Norwich,1,True,2021-10-02,0,0,59,0,0,0,0,0,0,0,0,0,0,0,2,4.0,1.6,28.0,3.4,50,36,1105,145,109,7,1070,1040,1100,1060,1060,1050,1,0.07576808333396913,0.0,0,0,0.07576808333396913,0.07576808333396913,0.0,MR,2021
Ashley Barnes,FWD,Burnley,Norwich,1,True,2021-10-02,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,2.0,0.3,54,-7425,108028,5603,13028,7,1070,1040,1100,1060,1060,1050,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Ashley Westwood,MID,Burnley,Norwich,3,True,2021-10-02,0,0,90,0,0,1,0,0,0,0,0,0,0,0,11,17.2,39.8,2.0,5.9,54,7385,37686,10959,3574,7,1070,1040,1100,1060,1060,1050,0,0.0,0.09384067356586456,2,0,0.0,0.2640514671802521,0.2384418398141861,MC,2021
