player_name,position,team,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,season 
Joseph Hungbo,MID,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-520,1924,0,520,4,1060,1040,1060,1060,1060,1050,2021
Joshua King,FWD,Watford,Wolves,1,True,2021-09-11,0,2,52,0,0,0,0,0,0,0,0,0,0,0,2,3.0,3.8,19.0,2.6,55,4427,26833,12902,8475,4,1060,1040,1060,1060,1060,1050,2021
João Pedro Junqueira de Jesus,FWD,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1603,7045,606,2209,4,1060,1040,1060,1060,1060,1050,2021
Juan Camilo Hernández Suárez,FWD,Watford,Wolves,1,True,2021-09-11,0,2,37,0,0,0,2,0,0,0,0,0,0,0,4,3.6,0.7,6.0,1.0,50,8764,162253,70291,61527,4,1060,1040,1060,1060,1060,1050,2021
Juraj Kucka,MID,Watford,Wolves,2,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,0,0,0,0,5,16.4,0.8,3.0,2.0,55,-135,2662,306,441,4,1060,1040,1060,1060,1060,1050,2021
Ken Sema,MID,Watford,Wolves,1,True,2021-09-11,0,2,13,0,0,0,1,0,0,0,0,0,0,0,5,3.0,1.1,0.0,0.4,54,-626,3504,195,821,4,1060,1040,1060,1060,1060,1050,2021
Kwadwo Baah,MID,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-289,7043,1022,1311,4,1060,1040,1060,1060,1060,1050,2021
Marc Navarro,DEF,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-10835,40965,1148,11983,4,1060,1040,1060,1060,1060,1050,2021
Matthew Pollock,DEF,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-12326,49051,727,13053,4,1060,1040,1060,1060,1060,1050,2021
Moussa Sissoko,MID,Watford,Wolves,2,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,0,0,0,0,10,13.6,17.2,17.0,4.8,45,75636,196402,131462,55826,4,1060,1040,1060,1060,1060,1050,2021
Nathaniel Chalobah,MID,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-209,922,46,255,4,1060,1040,1060,1060,1060,1050,2021
Oghenekaro Peter Etebo,MID,Watford,Wolves,1,True,2021-09-11,0,2,76,0,0,0,1,0,0,0,1,0,0,0,6,5.6,0.8,2.0,0.8,45,3083,22723,8690,5607,4,1060,1040,1060,1060,1060,1050,2021
Ozan Tufan,MID,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,111,684,300,189,4,1060,1040,1060,1060,1060,1050,2021
Philip Zinckernagel,MID,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-52,349,0,52,4,1060,1040,1060,1060,1060,1050,2021
Robert Elliot,GK,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,32743,45537,39860,7117,4,1060,1040,1060,1060,1060,1050,2021
Stipe Perica,FWD,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-66479,151890,0,66479,4,1060,1040,1060,1060,1060,1050,2021
Tom Cleverley,MID,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-752,16021,3629,4381,4,1060,1040,1060,1060,1060,1050,2021
Troy Deeney,FWD,Watford,Wolves,0,True,2021-09-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-88044,90418,2760,90804,4,1060,1040,1060,1060,1060,1050,2021
William Troost-Ekong,DEF,Watford,Wolves,1,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,0,0,0,0,14,15.4,0.4,0.0,1.6,45,142,9372,1843,1701,4,1060,1040,1060,1060,1060,1050,2021
Aaron Wan-Bissaka,DEF,Man Utd,Newcastle,2,True,2021-09-11,4,1,90,0,0,0,1,0,0,0,0,0,0,0,17,20.0,15.3,4.0,3.9,55,-55262,618617,37244,92506,4,1190,1160,1310,1250,1320,1280,2021
Alex Nicolao Telles,DEF,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-117,1187,87,204,4,1190,1160,1310,1250,1320,1280,2021
Andreas Pereira,MID,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-378,1141,0,378,4,1190,1160,1310,1250,1320,1280,2021
Anthony Elanga,MID,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-264,1466,123,387,4,1190,1160,1310,1250,1320,1280,2021
Anthony Martial,FWD,Man Utd,Newcastle,1,True,2021-09-11,4,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,77,-19471,60951,2303,21774,4,1190,1160,1310,1250,1320,1280,2021
Bruno Miguel Borges Fernandes,MID,Man Utd,Newcastle,8,True,2021-09-11,4,1,84,1,0,0,1,0,0,0,0,0,0,1,33,36.8,33.8,29.0,10.0,120,-1126140,3298340,100656,1226796,4,1190,1160,1310,1250,1320,1280,2021
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,Newcastle,13,True,2021-09-11,4,1,90,2,0,0,1,0,0,0,0,0,0,3,57,67.2,20.6,90.0,17.8,125,1983733,2235383,2104464,120731,4,1190,1160,1310,1250,1320,1280,2021
David de Gea,GK,Man Utd,Newcastle,2,True,2021-09-11,4,1,90,0,0,0,1,0,0,0,0,0,2,0,11,19.0,0.0,0.0,1.9,50,144315,459479,215479,71164,4,1190,1160,1310,1250,1320,1280,2021
Dean Henderson,GK,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-16955,50522,376,17331,4,1190,1160,1310,1250,1320,1280,2021
Donny van de Beek,MID,Man Utd,Newcastle,1,True,2021-09-11,4,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,58,-1188,9514,1036,2224,4,1190,1160,1310,1250,1320,1280,2021
Edinson Cavani,FWD,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-77972,218458,7777,85749,4,1190,1160,1310,1250,1320,1280,2021
Eric Bailly,DEF,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-659,7427,526,1185,4,1190,1160,1310,1250,1320,1280,2021
Frederico Rodrigues de Paula Santos,MID,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-8845,53575,10061,18906,4,1190,1160,1310,1250,1320,1280,2021
Harry Maguire,DEF,Man Utd,Newcastle,2,True,2021-09-11,4,1,90,0,0,0,1,0,0,0,0,0,0,0,14,26.8,2.6,17.0,4.6,55,-79121,817449,28529,107650,4,1190,1160,1310,1250,1320,1280,2021
Jadon Sancho,MID,Man Utd,Newcastle,2,True,2021-09-11,4,1,65,0,0,0,1,0,0,0,0,0,0,0,4,3.4,27.0,32.0,6.2,92,-163271,253420,8393,171664,4,1190,1160,1310,1250,1320,1280,2021
Jesse Lingard,MID,Man Utd,Newcastle,6,True,2021-09-11,4,1,24,1,0,0,0,0,0,0,0,0,0,0,20,34.0,1.5,21.0,5.7,69,-11099,85148,2176,13275,4,1190,1160,1310,1250,1320,1280,2021
José Diogo Dalot Teixeira,DEF,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-692,5528,625,1317,4,1190,1160,1310,1250,1320,1280,2021
Juan Mata,MID,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-255,4643,687,942,4,1190,1160,1310,1250,1320,1280,2021
Luke Shaw,DEF,Man Utd,Newcastle,5,True,2021-09-11,4,1,90,0,1,0,1,0,0,0,0,0,0,0,32,34.2,61.0,6.0,10.1,55,-313452,3603991,216355,529807,4,1190,1160,1310,1250,1320,1280,2021
Marcus Rashford,MID,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94,-1761,12776,506,2267,4,1190,1160,1310,1250,1320,1280,2021
Mason Greenwood,MID,Man Utd,Newcastle,5,True,2021-09-11,4,1,84,0,1,0,1,0,0,0,0,0,0,0,19,8.6,29.2,39.0,7.7,77,374309,1462701,626177,251868,4,1190,1160,1310,1250,1320,1280,2021
Nemanja Matic,MID,Man Utd,Newcastle,2,True,2021-09-11,4,1,90,0,0,0,1,0,0,0,0,0,0,0,15,14.6,31.0,9.0,5.5,45,-1524,21968,4325,5849,4,1190,1160,1310,1250,1320,1280,2021
Paul Pogba,MID,Man Utd,Newcastle,9,True,2021-09-11,4,1,90,0,2,0,1,0,0,0,1,0,0,2,36,49.4,42.8,2.0,9.4,77,-50796,1526757,266272,317068,4,1190,1160,1310,1250,1320,1280,2021
Raphaël Varane,DEF,Man Utd,Newcastle,2,True,2021-09-11,4,1,90,0,0,0,1,0,0,0,0,0,0,0,12,15.4,2.2,8.0,2.6,55,156286,336949,205906,49620,4,1190,1160,1310,1250,1320,1280,2021
Scott McTominay,MID,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-11730,21860,190,11920,4,1190,1160,1310,1250,1320,1280,2021
Tom Heaton,GK,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2907,46382,11228,8321,4,1190,1160,1310,1250,1320,1280,2021
Victor Lindelöf,DEF,Man Utd,Newcastle,0,True,2021-09-11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-12032,50566,1955,13987,4,1190,1160,1310,1250,1320,1280,2021
Adam Forshaw,MID,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,183,1227,401,218,4,1070,1060,1130,1100,1130,1090,2021
Charlie Cresswell,DEF,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,10095,24833,14095,4000,4,1070,1060,1130,1100,1130,1090,2021
Cody Drameh,DEF,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,773,3963,1382,609,4,1070,1060,1130,1100,1130,1090,2021
Crysencio Summerville,MID,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1271,4164,2491,1220,4,1070,1060,1130,1100,1130,1090,2021
Daniel James,MID,Leeds,Liverpool,1,True,2021-09-12,0,3,22,0,0,0,1,0,0,0,0,0,0,0,2,2.4,1.4,2.0,0.6,60,21568,42644,35013,13445,4,1070,1060,1130,1100,1130,1090,2021
Diego Llorente,DEF,Leeds,Liverpool,0,True,2021-09-12,0,3,33,0,0,0,1,0,0,0,1,0,0,0,3,6.2,0.0,0.0,0.6,45,549,8322,1404,855,4,1070,1060,1130,1100,1130,1090,2021
Francisco Casilla Cortés,GK,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-82,540,0,82,4,1070,1060,1130,1100,1130,1090,2021
Héctor Junior Firpo Adames,DEF,Leeds,Liverpool,1,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,10,12.0,1.8,24.0,3.8,48,-13527,39497,982,14509,4,1070,1060,1130,1100,1130,1090,2021
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4217,9094,268,4485,4,1070,1060,1130,1100,1130,1090,2021
Ian Carlo Poveda-Ocampo,MID,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1391,3602,0,1391,4,1070,1060,1130,1100,1130,1090,2021
Illan Meslier,GK,Leeds,Liverpool,2,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,5,0,24,42.4,0.0,0.0,4.2,50,-28588,252407,17008,45596,4,1070,1060,1130,1100,1130,1090,2021
Jack Harrison,MID,Leeds,Liverpool,2,True,2021-09-12,0,3,67,0,0,0,2,0,0,0,0,0,0,0,9,9.6,35.6,4.0,4.9,59,-59137,207649,12622,71759,4,1070,1060,1130,1100,1130,1090,2021
Jamie Shackleton,MID,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,5353,13404,8529,3176,4,1070,1060,1130,1100,1130,1090,2021
Joe Gelhardt,FWD,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,10639,14157,16283,5644,4,1070,1060,1130,1100,1130,1090,2021
Kalvin Phillips,MID,Leeds,Liverpool,2,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,16,22.8,3.7,0.0,2.7,50,-14111,157564,14818,28929,4,1070,1060,1130,1100,1130,1090,2021
Kristoffer Klaesson,GK,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-883,11551,542,1425,4,1070,1060,1130,1100,1130,1090,2021
Liam Cooper,DEF,Leeds,Liverpool,0,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,1,0,0,0,14,33.6,0.3,0.0,3.4,45,-1279,25455,2546,3825,4,1070,1060,1130,1100,1130,1090,2021
Liam McCarron,MID,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,263,529,369,106,4,1070,1060,1130,1100,1130,1090,2021
Luke Ayling,DEF,Leeds,Liverpool,1,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,11,28.6,0.8,4.0,3.3,45,-44075,983243,166243,210318,4,1070,1060,1130,1100,1130,1090,2021
Mateusz Klich,MID,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-18158,49780,4987,23145,4,1070,1060,1130,1100,1130,1090,2021
Pablo Hernández Domínguez,MID,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-25,217,0,25,4,1070,1060,1130,1100,1130,1090,2021
Pascal Struijk,DEF,Leeds,Liverpool,-3,True,2021-09-12,0,3,26,0,0,0,2,0,0,0,0,1,0,0,-6,10.4,0.1,0.0,1.1,45,-3440,24794,1027,4467,4,1070,1060,1130,1100,1130,1090,2021
Patrick Bamford,FWD,Leeds,Liverpool,2,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,5,20.4,5.1,60.0,8.6,79,-177771,902862,86070,263841,4,1070,1060,1130,1100,1130,1090,2021
Raphael Dias Belloli,MID,Leeds,Liverpool,2,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,10,16.0,35.3,4.0,5.5,65,-166636,1187293,221759,388395,4,1070,1060,1130,1100,1130,1090,2021
Robin Koch,DEF,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3573,14293,259,3832,4,1070,1060,1130,1100,1130,1090,2021
Rodrigo Moreno,FWD,Leeds,Liverpool,1,True,2021-09-12,0,3,45,0,0,0,1,0,0,0,0,0,0,0,5,7.6,14.8,17.0,3.9,63,-21083,84281,6416,27499,4,1070,1060,1130,1100,1130,1090,2021
Sam Greenwood,FWD,Leeds,Liverpool,0,True,2021-09-12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,40066,137242,80392,40326,4,1070,1060,1130,1100,1130,1090,2021
Stuart Dallas,MID,Leeds,Liverpool,2,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,12,6.0,4.3,4.0,1.4,55,-170248,817782,40612,210860,4,1070,1060,1130,1100,1130,1090,2021
Tyler Roberts,MID,Leeds,Liverpool,1,True,2021-09-12,0,3,45,0,0,0,2,0,0,0,0,0,0,0,2,9.8,2.2,21.0,3.3,49,-83,5244,916,999,4,1070,1060,1130,1100,1130,1090,2021
Abdoulaye Doucouré,MID,Everton,Burnley,10,True,2021-09-13,3,1,90,0,2,0,1,0,0,0,0,0,0,2,33,46.0,26.8,21.0,9.4,55,9162,141987,45662,36500,4,1140,1120,1210,1150,1230,1190,2021
Alex Iwobi,MID,Everton,Burnley,1,True,2021-09-13,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.2,2.0,0.3,59,-1450,17308,2188,3638,4,1140,1120,1210,1150,1230,1190,2021
Allan Marques Loureiro,MID,Everton,Burnley,2,True,2021-09-13,3,1,90,0,0,0,1,0,0,0,0,0,0,0,14,11.8,3.1,0.0,1.5,46,320185,505355,455346,135161,4,1140,1120,1210,1150,1230,1190,2021
Andros Townsend,MID,Everton,Burnley,12,True,2021-09-13,3,1,90,1,1,0,1,0,0,0,1,0,0,3,40,62.6,29.6,16.0,10.8,54,-6965,45864,5798,12763,4,1140,1120,1210,1150,1230,1190,2021
André Filipe Tavares Gomes,MID,Everton,Burnley,1,True,2021-09-13,3,1,29,0,0,0,0,0,0,0,0,0,0,0,1,1.2,14.7,5.0,2.1,49,16,11466,2013,1997,4,1140,1120,1210,1150,1230,1190,2021
Andy Lonergan,GK,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2251,3426,2970,719,4,1140,1120,1210,1150,1230,1190,2021
Anthony Gordon,MID,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,151,4138,840,689,4,1140,1120,1210,1150,1230,1190,2021
Asmir Begović,GK,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,53527,266045,82304,28777,4,1140,1120,1210,1150,1230,1190,2021
Ben Godfrey,DEF,Everton,Burnley,2,True,2021-09-13,3,1,60,0,0,0,1,0,0,0,0,0,0,0,9,10.6,0.0,6.0,1.7,48,-12173,43402,726,12899,4,1140,1120,1210,1150,1230,1190,2021
Bernard Anício Caldeira Duarte,MID,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-46,257,0,46,4,1140,1120,1210,1150,1230,1190,2021
Demarai Gray,MID,Everton,Burnley,7,True,2021-09-13,3,1,87,1,0,0,1,0,0,0,0,0,0,0,25,33.6,4.8,44.0,8.2,56,614701,799388,802662,187961,4,1140,1120,1210,1150,1230,1190,2021
Dominic Calvert-Lewin,FWD,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,82,-92716,1163116,323410,416126,4,1140,1120,1210,1150,1230,1190,2021
Fabian Delph,MID,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3504,9869,198,3702,4,1140,1120,1210,1150,1230,1190,2021
Gylfi Sigurdsson,MID,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-13092,87161,1558,14650,4,1140,1120,1210,1150,1230,1190,2021
James Rodríguez,MID,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-10169,59743,380,10549,4,1140,1120,1210,1150,1230,1190,2021
Jarrad Branthwaite,DEF,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,3192,16901,5679,2487,4,1140,1120,1210,1150,1230,1190,2021
Jean-Philippe Gbamin,MID,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-95,2761,476,571,4,1140,1120,1210,1150,1230,1190,2021
Jonjoe Kenny,DEF,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-273,6388,668,941,4,1140,1120,1210,1150,1230,1190,2021
Jordan Pickford,GK,Everton,Burnley,3,True,2021-09-13,3,1,90,0,0,0,1,0,0,0,0,0,5,0,19,29.4,0.0,0.0,2.9,50,73210,603366,143497,70287,4,1140,1120,1210,1150,1230,1190,2021
João Virgínia,GK,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-29124,134751,0,29124,4,1140,1120,1210,1150,1230,1190,2021
Lucas Digne,DEF,Everton,Burnley,2,True,2021-09-13,3,1,90,0,0,0,1,0,0,0,0,0,0,0,16,17.2,51.6,10.0,7.9,54,-72331,1072841,141148,213479,4,1140,1120,1210,1150,1230,1190,2021
Mason Holgate,DEF,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,15148,78142,34364,19216,4,1140,1120,1210,1150,1230,1190,2021
Michael Keane,DEF,Everton,Burnley,9,True,2021-09-13,3,1,90,1,0,0,1,0,0,0,0,0,0,1,28,58.6,20.3,17.0,9.6,50,-6786,188949,22059,28845,4,1140,1120,1210,1150,1230,1190,2021
Moise Kean,FWD,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1354,1771,141,1495,4,1140,1120,1210,1150,1230,1190,2021
Nathan Broadhead,FWD,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-871,2520,0,871,4,1140,1120,1210,1150,1230,1190,2021
Niels Nkounkou,DEF,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,901,1844,1769,868,4,1140,1120,1210,1150,1230,1190,2021
Richarlison de Andrade,FWD,Everton,Burnley,2,True,2021-09-13,3,1,80,0,0,0,1,0,0,0,0,0,0,0,6,6.2,2.3,20.0,2.9,75,-206425,964314,167567,373992,4,1140,1120,1210,1150,1230,1190,2021
Salomón Rondón,FWD,Everton,Burnley,1,True,2021-09-13,3,1,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,60,3963,5452,6144,2181,4,1140,1120,1210,1150,1230,1190,2021
Seamus Coleman,DEF,Everton,Burnley,2,True,2021-09-13,3,1,90,0,0,0,1,0,0,0,0,0,0,0,12,10.4,6.6,6.0,2.3,50,13523,71452,51237,37714,4,1140,1120,1210,1150,1230,1190,2021
Tom Davies,MID,Everton,Burnley,0,True,2021-09-13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-306,7101,977,1283,4,1140,1120,1210,1150,1230,1190,2021
Yerry Mina,DEF,Everton,Burnley,2,True,2021-09-13,3,1,90,0,0,0,1,0,0,0,0,0,0,0,9,17.0,0.3,17.0,3.4,49,-12095,34258,1001,13096,4,1140,1120,1210,1150,1230,1190,2021
Adam Armstrong,FWD,Southampton,West Ham,2,True,2021-09-11,0,0,73,0,0,1,0,0,0,0,0,0,0,0,6,2.6,11.3,21.0,3.5,60,-7420,275824,99289,106709,4,1130,1090,1100,1090,1090,1070,2021
Alex McCarthy,GK,Southampton,West Ham,7,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,0,0,3,0,26,28.6,0.0,0.0,2.9,45,-6563,118422,11645,18208,4,1130,1090,1100,1090,1090,1070,2021
Armando Broja,FWD,Southampton,West Ham,1,True,2021-09-11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,37.0,3.6,50,-4633,45686,8820,13453,4,1130,1090,1100,1090,1090,1070,2021
Che Adams,FWD,Southampton,West Ham,0,True,2021-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-38045,139287,14433,52478,4,1130,1090,1100,1090,1090,1070,2021
Daniel N'Lundulu,FWD,Southampton,West Ham,0,True,2021-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-292,1771,0,292,4,1130,1090,1100,1090,1090,1070,2021
Fraser Forster,GK,Southampton,West Ham,0,True,2021-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9361,76666,3108,12469,4,1130,1090,1100,1090,1090,1070,2021
Ibrahima Diallo,MID,Southampton,West Ham,1,True,2021-09-11,0,0,37,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.9,7.0,0.7,45,286,10485,2079,1793,4,1130,1090,1100,1090,1090,1070,2021
Jack Stephens,DEF,Southampton,West Ham,5,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,1,0,0,0,26,33.0,0.5,0.0,3.4,45,-832,8785,467,1299,4,1130,1090,1100,1090,1090,1070,2021
James Ward-Prowse,MID,Southampton,West Ham,3,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,0,0,0,0,8,5.4,18.3,0.0,2.4,65,-4480,286541,37956,42436,4,1130,1090,1100,1090,1090,1070,2021
Jan Bednarek,DEF,Southampton,West Ham,0,True,2021-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-10792,59224,2229,13021,4,1130,1090,1100,1090,1090,1070,2021
Kyle Walker-Peters,DEF,Southampton,West Ham,0,True,2021-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-6764,42428,2085,8849,4,1130,1090,1100,1090,1090,1070,2021
