player_name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home 
Anthony Knockaert,MID,Fulham,177,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-18,2408,0,18,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Antonee Robinson,DEF,Fulham,484,160,Burnley,1,False,2021-02-17,1,1,24,12,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.3,0.0,0.1,44,2581,18499,3435,854,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Bobby Decordova-Reid,FWD,Fulham,181,160,Burnley,2,False,2021-02-17,1,1,24,66,0,0,0,1,0,0,0,0,0,0,0,6,2.4,1.1,4.0,0.8,53,35247,120707,46782,11535,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Cyrus Christie,DEF,Fulham,179,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-19,2212,0,19,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Denis Odoi,DEF,Fulham,525,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-55,4692,121,176,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Fabricio Agosto Ramírez,GK,Fulham,171,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,18516,134896,23359,4843,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Harrison Reed,MID,Fulham,373,160,Burnley,2,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,11,9.2,3.5,8.0,2.1,44,-868,39052,1743,2611,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,160,Burnley,1,False,2021-02-17,1,1,24,23,0,0,0,0,0,0,0,0,0,0,0,8,8.6,25.3,0.0,3.4,53,4461,17800,6346,1885,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Jean Michaël Seri,MID,Fulham,189,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-25,2252,0,25,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Joachim Andersen,DEF,Fulham,571,160,Burnley,7,False,2021-02-17,1,1,24,90,0,1,0,1,0,0,0,0,0,0,2,19,32.4,10.9,2.0,4.5,45,2073,7215,2665,592,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Joe Bryan,DEF,Fulham,182,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-135,24208,433,568,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Josh Maja,FWD,Fulham,665,160,Burnley,2,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,7,5.4,11.3,11.0,2.8,55,903,1504,1141,238,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Josh Onomah,MID,Fulham,188,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-5,2973,67,72,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Kenny Tete,DEF,Fulham,517,160,Burnley,2,False,2021-02-17,1,1,24,77,0,0,0,1,0,0,0,0,0,0,0,10,12.4,1.4,0.0,1.4,43,5850,15060,6891,1041,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Kevin McDonald,MID,Fulham,172,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-16,1580,0,16,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Marcus Bettinelli,GK,Fulham,183,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-23,2022,0,23,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Marek Rodák,GK,Fulham,186,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-380,22037,178,558,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Mario Lemina,MID,Fulham,493,160,Burnley,2,False,2021-02-17,1,1,24,60,0,0,0,1,0,0,0,0,0,0,0,9,11.8,0.8,1.0,1.4,45,-242,18276,281,523,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Maxime Le Marchand,DEF,Fulham,173,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-245,4713,0,245,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Michael Hector,DEF,Fulham,178,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-203,10073,130,333,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Neeskens Kebano,MID,Fulham,180,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-75,2994,0,75,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Ola Aina,DEF,Fulham,562,160,Burnley,9,False,2021-02-17,1,1,24,90,1,0,0,1,0,0,0,0,0,0,1,18,37.2,1.3,17.0,5.6,45,-1270,34113,2573,3843,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Ruben Loftus-Cheek,MID,Fulham,115,160,Burnley,1,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,1,0,0,0,3,6.6,16.3,8.0,3.1,59,2747,18650,3793,1046,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Stefan Johansen,MID,Fulham,174,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-16,1159,0,16,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Terence Kongolo,DEF,Fulham,585,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-181,264,49,230,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Tim Ream,DEF,Fulham,176,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-108,8754,87,195,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Tom Cairney,MID,Fulham,175,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-158,6814,84,242,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Tosin Adarabioyo,DEF,Fulham,572,160,Burnley,2,False,2021-02-17,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,16,19.0,0.1,17.0,3.6,45,12851,50677,15990,3139,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Zeze Steven Sessegnon,DEF,Fulham,192,160,Burnley,0,False,2021-02-17,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-26,2902,0,26,24,Fulham,2,Burnley,2,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Aboubakar Kamara,MID,Fulham,190,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-36,3196,0,36,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Ademola Lookman,MID,Fulham,557,321,Spurs,1,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,1,0,0,0,4,2.8,28.8,33.0,6.5,50,92165,201738,111069,18904,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Aleksandar Mitrović,FWD,Fulham,184,321,Spurs,1,True,2021-03-04,0,1,26,19,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,2.0,0.2,55,-9469,271698,1342,10811,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Alfie Mawson,DEF,Fulham,185,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-7,582,0,7,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Alphonse Areola,GK,Fulham,516,321,Spurs,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,2,0,12,19.0,0.0,0.0,1.9,45,58852,383375,81211,22359,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
André-Frank Zambo Anguissa,MID,Fulham,191,321,Spurs,1,True,2021-03-04,0,1,26,26,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.8,4.0,0.5,45,1295,120177,10972,9677,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Anthony Knockaert,MID,Fulham,177,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-19,2379,0,19,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Antonee Robinson,DEF,Fulham,484,321,Spurs,2,True,2021-03-04,0,1,26,74,0,0,0,1,0,0,0,0,0,0,0,15,10.4,3.3,5.0,1.9,44,1105,17973,2399,1294,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Bobby Decordova-Reid,FWD,Fulham,181,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1714,102509,22717,24431,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Cyrus Christie,DEF,Fulham,179,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-27,2167,0,27,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Denis Odoi,DEF,Fulham,525,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,2,4761,152,150,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Fabricio Agosto Ramírez,GK,Fulham,171,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,29734,184334,38975,9241,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Harrison Reed,MID,Fulham,373,321,Spurs,1,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,1,0,0,0,12,12.8,14.3,0.0,2.7,44,4856,44804,8027,3171,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,187,321,Spurs,2,True,2021-03-04,0,1,26,70,0,0,0,1,0,0,0,0,0,0,0,7,3.2,29.8,6.0,3.9,53,-1122,10611,605,1727,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Jean Michaël Seri,MID,Fulham,189,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-17,2216,0,17,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Joachim Andersen,DEF,Fulham,571,321,Spurs,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,16,26.2,15.4,17.0,5.9,45,2343,12135,5040,2697,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Joe Bryan,DEF,Fulham,182,321,Spurs,1,True,2021-03-04,0,1,26,15,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.3,0.0,0.1,46,-331,23563,175,506,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Josh Maja,FWD,Fulham,665,321,Spurs,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,6,5.4,14.6,8.0,2.8,55,34109,109950,57584,23475,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Josh Onomah,MID,Fulham,188,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-25,2988,67,92,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Kenny Tete,DEF,Fulham,517,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,508,15496,3383,2875,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Kevin McDonald,MID,Fulham,172,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-14,1557,0,14,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Marcus Bettinelli,GK,Fulham,183,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-16,1989,0,16,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Marek Rodák,GK,Fulham,186,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-389,21546,156,545,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Mario Lemina,MID,Fulham,493,321,Spurs,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,8,3.8,4.3,22.0,3.0,45,-105,18123,355,460,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Maxime Le Marchand,DEF,Fulham,173,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-118,4477,0,118,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Michael Hector,DEF,Fulham,178,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,41,10233,341,300,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Neeskens Kebano,MID,Fulham,180,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-48,2907,0,48,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Ola Aina,DEF,Fulham,562,321,Spurs,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,18,16.4,26.6,8.0,5.1,45,99922,180656,120292,20370,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Ruben Loftus-Cheek,MID,Fulham,115,321,Spurs,2,True,2021-03-04,0,1,26,63,0,0,0,1,0,0,0,0,0,0,0,3,0.0,1.9,7.0,0.7,59,-385,15698,907,1292,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Stefan Johansen,MID,Fulham,174,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-9,1145,0,9,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Terence Kongolo,DEF,Fulham,585,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-7,301,50,57,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Tim Ream,DEF,Fulham,176,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-131,8601,72,203,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Tom Cairney,MID,Fulham,175,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-222,6539,17,239,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Tosin Adarabioyo,DEF,Fulham,572,321,Spurs,0,True,2021-03-04,0,1,26,90,0,0,0,1,1,0,0,0,0,0,0,8,14.2,0.8,19.0,3.4,45,209,45278,5416,5207,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Zeze Steven Sessegnon,DEF,Fulham,192,321,Spurs,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-19,2866,0,19,26,Spurs,2,Fulham,3,8,Fulham,FUL,3,1110,1150,1060,1040,1100,1090
Alexandre Lacazette,FWD,Arsenal,6,354,Chelsea,1,False,2021-05-12,0,1,35,11,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.3,0.0,0.4,84,-32826,378890,11054,43880,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Bernd Leno,GK,Arsenal,8,354,Chelsea,9,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,4,2,29,35.0,0.0,0.0,3.5,50,-14548,565152,6080,20628,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Bukayo Saka,MID,Arsenal,24,354,Chelsea,3,False,2021-05-12,0,1,35,65,0,0,1,0,0,0,0,0,0,0,0,8,3.4,1.2,2.0,0.7,51,-921,641435,36850,37771,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Calum Chambers,DEF,Arsenal,13,354,Chelsea,1,False,2021-05-12,0,1,35,2,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1,45,-353,14913,1471,1824,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Cédric Soares,DEF,Arsenal,5,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-2041,22916,259,2300,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Daniel Ceballos Fernández,MID,Arsenal,501,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,6742,69350,8663,1921,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
David Luiz Moreira Marinho,DEF,Arsenal,3,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-505,63115,269,774,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Edward Nketiah,FWD,Arsenal,22,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-1676,42765,1125,2801,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Emile Smith Rowe,MID,Arsenal,23,354,Chelsea,11,False,2021-05-12,0,1,35,90,1,0,1,0,0,0,0,0,0,0,3,37,40.8,4.3,19.0,6.4,42,3396,193247,17419,14023,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Gabriel Teodoro Martinelli Silva,MID,Arsenal,26,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,7017,28952,8992,1975,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Gabriel Magalhães,DEF,Arsenal,494,354,Chelsea,7,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,0,1,28,31.6,0.8,0.0,3.2,49,1616,370535,3597,1981,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Granit Xhaka,MID,Arsenal,9,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-227,35385,616,843,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Héctor Bellerín,DEF,Arsenal,11,354,Chelsea,1,False,2021-05-12,0,1,35,22,0,0,0,0,0,0,0,0,0,0,0,3,3.4,0.5,17.0,2.1,50,12529,323737,17390,4861,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Kieran Tierney,DEF,Arsenal,17,354,Chelsea,6,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,0,0,22,21.4,19.8,8.0,4.9,52,-361,305331,4798,5159,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Lucas Torreira,MID,Arsenal,19,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-5,6286,0,5,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Martin Ødegaard,MID,Arsenal,645,354,Chelsea,3,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,0,0,13,4.6,16.9,14.0,3.6,57,-1367,61939,3912,5279,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Mathew Ryan,GK,Arsenal,70,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,4056,482861,8537,4481,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Matteo Guendouzi,MID,Arsenal,25,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-6,4513,0,6,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Matt Macey,GK,Arsenal,527,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1295,75172,0,1295,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Mesut Özil,MID,Arsenal,1,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-38,41456,0,38,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Miguel Azeez,MID,Arsenal,689,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,30,182,61,31,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,354,Chelsea,3,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,0,0,12,2.8,2.7,0.0,0.6,42,11083,94342,13019,1936,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Nicolas Pépé,MID,Arsenal,18,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,76,-3878,90628,3638,7516,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Pablo Marí,DEF,Arsenal,10,354,Chelsea,6,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,0,0,26,15.6,0.2,0.0,1.6,44,-122,7344,489,611,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Pierre-Emerick Aubameyang,MID,Arsenal,4,354,Chelsea,6,False,2021-05-12,0,1,35,78,0,1,1,0,0,0,0,0,0,0,0,18,17.6,13.3,2.0,3.3,113,31520,579903,38829,7309,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Reiss Nelson,MID,Arsenal,21,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-6,3631,17,23,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Rob Holding,DEF,Arsenal,16,354,Chelsea,7,False,2021-05-12,0,1,35,90,0,0,1,0,0,0,0,0,0,0,1,28,28.4,4.8,2.0,3.5,43,-6685,395317,20396,27081,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
Rúnar Alex Rúnarsson,GK,Arsenal,547,354,Chelsea,0,False,2021-05-12,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-48,4004,14,62,35,Arsenal,4,Chelsea,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200
