,GW,player_name,total_points,was_home,team_h,team_h_difficulty,team_h_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,team_a,team_a_difficulty,team_a_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,position,goals_scored,goals_conceded,assists_x,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,selected,value,bonus,bps,transfers_balance,transfers_in,transfers_out,influence,creativity,threat,ict_index,kickoff_time,shots,key_passes,xG,xA,npg,npxG,xGChain,xGBuildup
6024,1,William Smallbone,2,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,1,0,0,0,0,0,0,0,0,76,23808,45,0,4,0,0,0,2.2,3.2,0.0,0.5,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
6023,1,Shane Long,1,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],FWD,0,0,0,0,0,0,0,0,0,0,5,87664,55,0,4,0,0,0,2.0,0.0,2.0,0.4,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
6022,1,Ryan Bertrand,2,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],DEF,0,1,0,0,0,0,0,0,0,0,90,87171,50,0,15,0,0,0,16.8,18.5,2.0,3.7,2020-09-12,0,1,0.0,0.0678313821554184,0,0.0,0.0678313821554184,0.0
9592,1,Oriol Romeu Vidal,2,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,1,0,0,0,0,0,0,0,0,90,269424,45,0,13,0,0,0,18.6,4.2,0.0,2.3,2020-09-12,0,0,0.0,0.0,0,0.0,0.4245344400405884,0.4245344400405884
6021,1,Nathan Redmond,2,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,1,0,0,0,0,0,0,0,0,90,54083,65,0,5,0,0,0,7.2,7.2,23.0,3.7,2020-09-12,2,0,0.1395006775856018,0.0,0,0.1395006775856018,0.1395006775856018,0.0
6020,1,Moussa Djenepo,1,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,0,0,0,0,0,0,0,0,0,13,5118,55,0,4,0,0,0,3.4,0.3,0.0,0.4,2020-09-12,0,0,0.0,0.0,0,0.0,0.3524278998374939,0.3524278998374939
6019,1,Kyle Walker-Peters,1,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],DEF,0,1,0,0,0,0,0,0,0,1,90,748080,45,0,12,0,0,0,24.0,18.6,4.0,4.7,2020-09-12,0,1,0.0,0.3524278998374939,0,0.0,0.4245344400405884,0.07210655510425568
6018,1,Jan Bednarek,1,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],DEF,0,1,0,0,0,0,0,0,0,0,45,196908,45,0,11,0,0,0,8.8,1.3,0.0,1.0,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
6017,1,Jannik Vestergaard,1,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],DEF,0,0,0,0,0,0,0,0,0,0,45,36388,45,0,19,0,0,0,17.6,10.4,4.0,3.2,2020-09-12,0,1,0.0,0.5063690543174744,0,0.0,0.0,0.0
6016,1,James Ward-Prowse,2,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,1,0,0,0,0,0,0,0,0,90,280881,60,0,15,0,0,0,6.6,17.4,4.0,2.8,2020-09-12,2,1,0.08455266803503036,0.08946642279624939,0,0.08455266803503036,0.07210655510425568,0.07210655510425568
6015,1,Jack Stephens,2,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],DEF,0,1,0,0,0,0,0,0,0,0,90,30741,50,0,12,0,0,0,18.4,1.1,17.0,3.7,2020-09-12,1,0,0.08946642279624939,0.0,0,0.08946642279624939,0.1395006775856018,0.1395006775856018
6014,1,Danny Ings,2,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],FWD,0,1,0,0,0,0,0,0,0,0,90,1467030,85,0,1,0,0,0,8.6,11.2,60.0,8.0,2020-09-12,3,1,0.4427848756313324,0.06739412248134613,0,0.4427848756313324,0.5822855830192566,0.07210655510425568
1885,1,Sander Berge,1,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,14,10068,50,0,7,0,0,0,8.6,18.0,0.0,2.7,2020-09-14,0,1,0.0,0.047630708664655685,0,0.0,0.047630708664655685,0.047630708664655685
1884,1,Oliver Norwood,2,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,75,38334,50,0,13,0,0,0,9.8,21.8,0.0,3.2,2020-09-14,0,1,0.0,0.014509115368127825,0,0.0,0.7678814530372621,0.7678814530372621
1883,1,Oliver McBurnie,1,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],FWD,0,2,0,0,0,0,0,0,0,1,90,45716,60,0,3,0,0,0,12.0,15.3,41.0,6.8,2020-09-14,3,1,0.11097058653831482,0.06697600334882736,0,0.11097058653831482,0.11460671573877335,0.0
1882,1,John Lundstram,2,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,90,781245,55,0,15,0,0,0,10.0,32.3,2.0,4.4,2020-09-14,0,2,0.0,0.07017441093921661,0,0.0,0.7485361695289612,0.6783617734909058
1881,1,John Fleck,2,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,90,33140,60,0,10,0,0,0,10.2,36.0,14.0,6.0,2020-09-14,1,2,0.043793350458145135,0.08785362541675568,0,0.043793350458145135,0.1436508297920227,0.09985747933387756
1880,1,John Egan,0,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,1,90,1006715,50,0,4,0,0,0,8.8,0.8,6.0,1.6,2020-09-14,1,0,0.03902285918593407,0.0,0,0.03902285918593407,0.047630708664655685,0.047630708664655685
5562,1,Romaine Sawyers,2,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],MID,0,1,0,0,0,0,0,0,0,0,68,3307,50,0,4,0,0,0,0.0,1.6,0.0,0.2,2020-09-13,0,0,0.0,0.0,0,0.0,0.0,0.0
1879,1,George Baldock,1,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,304826,55,0,13,0,0,0,1.6,15.7,26.0,4.3,2020-09-14,1,1,0.0328814759850502,0.6307310461997986,0,0.0328814759850502,0.7814176678657532,0.7485361695289612
1877,1,David McGoldrick,1,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],FWD,0,0,0,0,0,0,0,0,0,0,19,64923,55,0,2,0,0,0,0.8,2.7,8.0,1.2,2020-09-14,1,0,0.02638105675578117,0.0,0,0.02638105675578117,0.6571121215820312,0.6307310461997986
1876,1,Chris Basham,1,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,70,135308,50,0,14,0,0,0,11.4,1.5,2.0,1.5,2020-09-14,0,0,0.0,0.0,0,0.0,0.0,0.0
1875,1,Billy Sharp,2,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],FWD,0,2,0,0,0,0,0,0,0,0,90,17568,60,0,-4,0,0,0,1.4,3.0,23.0,2.7,2020-09-14,1,0,0.6307310461997986,0.0,0,0.6307310461997986,0.6307310461997986,0.0
1874,1,Aaron Ramsdale,1,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],GK,0,2,0,0,0,0,2,0,0,0,90,462939,50,0,12,0,0,0,18.2,0.0,0.0,1.8,2020-09-14,0,0,0.0,0.0,0,0.0,0.047630708664655685,0.047630708664655685
6012,1,Alex McCarthy,2,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],GK,0,1,0,0,0,0,2,0,0,0,90,1400435,45,0,17,0,0,0,22.6,0.0,0.0,2.3,2020-09-12,0,0,0.0,0.0,0,0.0,0.4198220074176788,0.4198220074176788
6013,1,Che Adams,2,False,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],FWD,0,1,0,0,0,0,0,0,0,0,84,279992,60,0,3,0,0,0,4.4,13.1,21.0,3.9,2020-09-12,1,1,0.5063690543174744,0.07210655510425568,0,0.5063690543174744,0.1395006775856018,0.1395006775856018
1878,1,Enda Stevens,1,True,Sheffield United,2,0,[],[],[],Wolverhampton Wanderers,2,2,[],[],[],DEF,0,2,0,0,0,0,0,0,0,0,90,340758,55,0,13,0,0,0,13.2,6.9,6.0,2.6,2020-09-14,1,0,0.06697600334882736,0.0,0,0.06697600334882736,0.7415004372596741,0.7415004372596741
9286,1,Nicolas Pépé,1,False,Fulham,3,0,[1150],[1040],[1095.],Arsenal,2,3,[1150],[1040],[1095.],MID,0,0,0,0,0,0,0,0,0,0,15,132947,80,0,3,0,0,0,2.0,15.3,6.0,2.3,2020-09-12,0,1,0.0,0.07018397003412248,0,0.0,0.0,0.0
5561,1,Rekeem Harper,1,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,21,33377,45,0,3,0,0,0,1.8,1.8,0.0,0.4,2020-09-13,0,0,0.0,0.0,0,0.0,0.0,0.0
5559,1,Kyle Edwards,1,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,22,2162,50,0,3,0,0,0,4.6,0.5,20.0,2.5,2020-09-13,1,0,0.06261113286018373,0.0,0,0.06261113286018373,0.06261113286018373,0.0
5069,1,Nampalys Mendy,3,False,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,17814,45,0,11,0,0,0,9.8,3.5,0.0,1.3,2020-09-13,0,0,0.0,0.0,0,0.0,0.04493649303913117,0.04493649303913117
5070,1,Timothy Castagne,14,False,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],DEF,1,0,0,1,0,0,0,0,0,0,90,67356,55,2,38,0,0,0,45.8,3.0,35.0,8.4,2020-09-13,1,0,0.5676683783531189,0.0,1,0.5676683783531189,0.6126049160957336,0.04493649303913117
5071,1,Wilfred Ndidi,3,False,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,126755,50,0,15,0,0,0,27.2,1.2,0.0,2.8,2020-09-13,0,0,0.0,0.0,0,0.0,0.09151273965835573,0.09151273965835573
5072,1,Youri Tielemans,3,False,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,127919,65,0,17,0,0,0,13.8,6.2,9.0,2.9,2020-09-13,1,0,0.040655333548784256,0.0,0,0.040655333548784256,0.07218673825263977,0.07218673825263977
10008,1,Lucas Rodrigues Moura da Silva,2,True,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],MID,0,1,0,0,0,0,0,0,0,0,90,149187,70,0,-1,0,0,0,2.8,5.8,35.0,4.4,2020-09-13,2,0,0.09166467189788816,0.0,0,0.09166467189788816,0.5387308597564697,0.4470661878585816
6509,1,Wilfried Zaha,8,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,1,0,0,1,0,0,0,0,0,0,90,461359,70,0,18,0,0,0,31.6,1.4,21.0,5.4,2020-09-12,2,0,0.9196345806121826,0.0,1,0.9196345806121826,0.9196345806121826,0.0
6508,1,Vicente Guaita,10,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],GK,0,0,0,1,0,0,5,0,0,0,90,87269,50,3,31,0,0,0,41.4,0.0,0.0,4.1,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
6507,1,Tyrick Mitchell,6,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],DEF,0,0,0,1,0,0,0,0,0,0,90,783246,40,0,23,0,0,0,17.6,0.7,0.0,1.8,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
6506,1,Scott Dann,7,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],DEF,0,0,0,1,0,0,0,0,0,0,90,18959,45,1,24,0,0,0,15.6,0.4,8.0,2.4,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
6505,1,Luka Milivojevic,1,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,0,0,0,0,0,0,0,0,0,16,57448,60,0,6,0,0,0,6.0,28.3,0.0,3.4,2020-09-12,0,2,0.0,0.11105407774448396,0,0.0,0.0,0.0
6504,1,Jordan Ayew,2,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],FWD,0,0,0,1,0,0,0,0,0,0,90,403544,60,0,-7,0,0,0,9.2,0.8,19.0,2.9,2020-09-12,1,0,0.0447278618812561,0.0,0,0.0447278618812561,0.0,0.0
6503,1,Joel Ward,6,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],DEF,0,0,0,1,0,0,0,0,0,0,90,105207,45,0,22,0,0,0,13.2,0.7,0.0,1.4,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
6502,1,Jeffrey Schlupp,2,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,0,0,1,0,0,0,0,0,1,80,5393,55,0,3,0,0,0,1.2,0.1,0.0,0.1,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
6501,1,James McCarthy,2,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,0,0,1,0,0,0,0,0,1,73,144113,45,0,5,0,0,0,0.0,8.8,0.0,0.9,2020-09-12,0,0,0.0,0.0,0,0.0,0.5024706125259399,0.5024706125259399
9945,1,André Filipe Tavares Gomes,3,False,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,67,21001,55,0,11,0,0,0,3.8,3.3,20.0,2.7,2020-09-13,1,0,0.07467453181743622,0.0,0,0.07467453181743622,0.2937529385089874,0.21907839179039001
9944,1,Allan Marques Loureiro,3,False,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,75335,55,0,16,0,0,0,18.0,3.4,0.0,2.1,2020-09-13,0,0,0.0,0.0,0,0.0,0.3650081157684326,0.3650081157684326
6500,1,James McArthur,3,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,0,0,1,0,0,0,0,0,0,90,12911,55,0,14,0,0,0,11.2,10.4,6.0,2.8,2020-09-12,1,1,0.06632621586322784,0.41716399788856506,0,0.06632621586322784,0.41716399788856506,0.0
5558,1,Kyle Bartley,1,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],DEF,0,3,0,0,0,0,0,0,0,0,90,9197,45,0,11,0,0,0,13.8,0.3,0.0,1.4,2020-09-13,0,0,0.0,0.0,0,0.0,0.0,0.0
9902,1,Felipe Anderson Pereira Gomes,1,True,West Ham,2,0,[1140],[1260],[1200.],Newcastle,4,2,[1140],[1260],[1200.],MID,0,0,0,0,0,0,0,0,0,0,1,32372,65,0,5,0,0,0,2.4,0.3,0.0,0.3,2020-09-12,0,0,0.0,0.0,0,0.0,0.05036865919828415,0.05036865919828415
9458,1,Rodrigo Moreno,1,False,Liverpool,3,4,[1190],[1300],[1245.],Leeds,3,3,[1190],[1300],[1245.],FWD,0,1,0,0,0,0,0,0,0,0,28,462199,60,0,0,0,0,0,0.0,0.3,0.0,0.0,2020-09-12,0,0,0.0,0.0,0,0.0,0.0732194110751152,0.0732194110751152
9904,1,Joelinton Cássio Apolinário de Lira,1,False,West Ham,2,0,[1140],[1260],[1200.],Newcastle,4,2,[1140],[1260],[1200.],FWD,0,0,0,0,0,0,0,0,0,0,15,26389,60,0,4,0,0,0,7.2,11.2,8.0,2.6,2020-09-12,1,1,0.03098269365727901,0.07339939475059509,0,0.03098269365727901,0.10438208281993866,0.0
9457,1,Pablo Hernández Domínguez,2,False,Liverpool,3,4,[1190],[1300],[1245.],Leeds,3,3,[1190],[1300],[1245.],MID,0,3,0,0,0,0,0,0,0,0,61,111474,60,0,8,0,0,0,7.6,2.9,2.0,1.3,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
5557,1,Kieran Gibbs,1,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],DEF,0,3,0,0,0,0,0,0,0,0,90,48768,45,0,12,0,0,0,6.4,1.7,0.0,0.8,2020-09-13,0,0,0.0,0.0,0,0.0,0.17667905986309052,0.17667905986309052
5560,1,Matheus Pereira,2,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],MID,0,3,0,0,0,0,0,0,0,0,90,182852,60,0,9,0,0,0,8.6,14.7,26.0,4.9,2020-09-13,3,1,0.1039927527308464,0.028390815481543537,0,0.1039927527308464,0.05599195510149002,0.0
5556,1,Jake Livermore,2,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],MID,0,3,0,0,0,0,0,0,0,0,90,10809,50,0,11,0,0,0,8.8,11.3,0.0,2.0,2020-09-13,0,1,0.0,0.0364522747695446,0,0.0,0.0364522747695446,0.0364522747695446
5554,1,Grady Diangana,2,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],MID,0,3,0,0,0,0,0,0,0,0,90,37744,55,0,3,0,0,0,4.8,12.8,9.0,2.7,2020-09-13,1,1,0.1402267962694168,0.017775053158402443,0,0.1402267962694168,0.1944541186094284,0.17667905986309052
5553,1,Darnell Furlong,2,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],DEF,0,1,0,0,0,0,0,0,0,0,68,5791,45,0,6,0,0,0,6.2,11.5,12.0,3.0,2020-09-13,1,1,0.028390815481543537,0.1402267962694168,0,0.028390815481543537,0.1402267962694168,0.0
5552,1,Callum Robinson,1,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],FWD,0,1,0,0,0,0,0,0,0,0,59,13584,55,0,-3,0,0,0,0.0,1.3,2.0,0.1,2020-09-13,0,0,0.0,0.0,0,0.0,0.1402267962694168,0.1402267962694168
6497,1,Andros Townsend,8,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,0,1,1,0,0,0,0,0,0,90,16534,60,2,26,0,0,0,28.4,33.7,2.0,6.4,2020-09-12,0,2,0.0,0.8674679398536682,0,0.0,0.5024706125259399,0.0
6498,1,Cheikhou Kouyaté,3,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,0,0,1,0,0,0,0,0,0,90,14565,50,0,3,0,0,0,12.6,0.3,17.0,3.0,2020-09-12,1,0,0.36499735713005066,0.0,0,0.36499735713005066,0.0,0.0
6499,1,Eberechi Eze,1,True,Crystal Palace,2,1,[1030],[1010],[1020.],Southampton,3,0,[1030],[1010],[1020.],MID,0,0,0,0,0,0,0,0,0,0,9,33257,60,0,3,0,0,0,4.4,8.8,4.0,1.7,2020-09-12,0,0,0.0,0.0,0,0.0,0.0,0.0
5555,1,Hal Robson-Kanu,1,True,West Bromwich Albion,4,0,[],[],[],Leicester,2,3,[],[],[],FWD,0,2,0,0,0,0,0,0,0,0,30,24892,55,0,3,0,0,0,2.0,0.1,1.0,0.3,2020-09-13,1,0,0.017775053158402443,0.0,0,0.017775053158402443,0.017775053158402443,0.0
2653,1,Abdoulaye Doucouré,3,False,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,143040,55,0,20,0,0,0,20.4,44.6,4.0,6.9,2020-09-13,0,4,0.0,0.20570805668830872,0,0.0,0.41117775440216064,0.2971990406513214
4631,1,Georginio Wijnaldum,2,True,Liverpool,3,4,[1190],[1300],[1245.],Leeds,3,3,[1190],[1300],[1245.],MID,0,3,0,0,0,0,0,0,0,0,90,120632,55,0,9,0,0,0,15.8,23.0,35.0,7.4,2020-09-12,2,2,0.22453662753105166,0.17831291258335116,0,0.22453662753105166,0.4028495252132416,0.0
2655,1,Gylfi Sigurdsson,1,False,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,22,99837,70,0,3,0,0,0,2.4,0.3,0.0,0.3,2020-09-13,0,0,0.0,0.0,0,0.0,0.15259097516536713,0.15259097516536713
3900,1,Kieran Tierney,6,False,Fulham,3,0,[1150],[1040],[1095.],Arsenal,2,3,[1150],[1040],[1095.],DEF,0,0,0,1,0,0,0,0,0,0,90,686005,55,0,25,0,0,0,12.8,2.5,2.0,1.7,2020-09-12,0,0,0.0,0.0,0,0.0,0.25259533524513245,0.25259533524513245
3901,1,Pierre-Emerick Aubameyang,7,False,Fulham,3,0,[1150],[1040],[1095.],Arsenal,2,3,[1150],[1040],[1095.],MID,1,0,0,1,0,0,0,0,0,1,90,2823465,120,0,19,0,0,0,36.6,15.3,54.0,10.6,2020-09-12,3,1,0.28258055448532104,0.06435254961252213,1,0.28258055448532104,0.3469330966472626,0.08170896768569946
3902,1,Rob Holding,6,False,Fulham,3,0,[1150],[1040],[1095.],Arsenal,2,3,[1150],[1040],[1095.],DEF,0,0,0,1,0,0,0,0,0,0,90,71148,45,0,28,0,0,0,20.6,1.2,0.0,2.2,2020-09-12,0,0,0.0,0.0,0,0.0,0.17604674398899078,0.17604674398899078
3092,1,Matt Doherty,2,True,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],DEF,0,1,0,0,0,0,0,0,0,0,75,1485702,60,0,6,0,0,0,20.0,3.5,35.0,5.9,2020-09-13,1,0,0.31473442912101746,0.0,0,0.31473442912101746,0.33387234807014465,0.33387234807014465
9150,1,Aleksandar Mitrović,1,True,Fulham,3,0,[1150],[1040],[1095.],Arsenal,2,3,[1150],[1040],[1095.],FWD,0,0,0,0,0,0,0,0,0,0,27,1435176,60,0,3,0,0,0,3.0,0.3,7.0,1.0,2020-09-12,1,0,0.034214500337839134,0.0,0,0.034214500337839134,0.034214500337839134,0.0
9151,1,André-Frank Zambo Anguissa,1,True,Fulham,3,0,[1150],[1040],[1095.],Arsenal,2,3,[1150],[1040],[1095.],MID,0,0,0,0,0,0,0,0,0,0,27,50068,45,0,4,0,0,0,14.4,11.8,0.0,2.6,2020-09-12,0,1,0.0,0.034214500337839134,0,0.0,0.034214500337839134,0.0
9152,1,Bobby Decordova-Reid,1,True,Fulham,3,0,[1150],[1040],[1095.],Arsenal,2,3,[1150],[1040],[1095.],FWD,0,0,0,0,0,0,0,0,0,0,15,8412,55,0,4,0,0,0,0.0,0.4,2.0,0.2,2020-09-12,1,0,0.005482853390276432,0.0,0,0.005482853390276432,0.005482853390276432,0.0
9153,1,Ivan Ricardo Neves Abreu Cavaleiro,2,True,Fulham,3,0,[1150],[1040],[1095.],Arsenal,2,3,[1150],[1040],[1095.],MID,0,3,0,0,0,0,0,0,0,0,90,7285,55,0,10,0,0,0,7.4,26.4,0.0,3.4,2020-09-12,0,2,0.0,0.06595692038536073,0,0.0,0.06595692038536073,0.0
3093,1,Moussa Sissoko,1,True,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],MID,0,1,0,0,0,0,0,0,0,0,45,33970,50,0,4,0,0,0,2.4,4.3,0.0,0.7,2020-09-13,0,0,0.0,0.0,0,0.0,0.034355871379375465,0.034355871379375465
3094,1,Pierre-Emile Højbjerg,1,True,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],MID,0,1,0,0,0,0,0,0,0,1,90,66864,50,0,8,0,0,0,15.4,5.0,0.0,2.0,2020-09-13,0,0,0.0,0.0,0,0.0,0.13141721487045288,0.13141721487045288
3091,1,Hugo Lloris,3,True,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],GK,0,1,0,0,0,0,3,0,0,0,90,296409,55,0,15,0,0,0,20.0,0.0,0.0,2.0,2020-09-13,0,0,0.0,0.0,0,0.0,0.31473442912101746,0.31473442912101746
3095,1,Steven Bergwijn,1,True,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,30,83611,75,0,2,0,0,0,0.4,3.3,2.0,0.6,2020-09-13,0,0,0.0,0.0,0,0.0,0.034355871379375465,0.034355871379375465
9022,1,Richarlison de Andrade,2,False,Tottenham,4,0,[],[],[],Everton,4,1,[],[],[],FWD,0,0,0,1,0,0,0,0,0,0,90,583310,80,0,17,0,0,0,26.2,13.8,67.0,10.7,2020-09-13,7,1,0.8302212357521057,0.05552332848310471,0,0.8302212357521057,0.9917831420898438,0.21907839179039001
916,1,Pablo Fornals,2,True,West Ham,2,0,[1140],[1260],[1200.],Newcastle,4,2,[1140],[1260],[1200.],MID,0,1,0,0,0,0,0,0,0,0,66,6389,65,0,8,0,0,0,4.6,1.9,18.0,2.5,2020-09-12,1,0,0.09303253889083862,0.0,0,0.09303253889083862,0.21819548308849326,0.12516295909881592
915,1,Michail Antonio,2,True,West Ham,2,0,[1140],[1260],[1200.],Newcastle,4,2,[1140],[1260],[1200.],FWD,0,2,0,0,0,0,0,0,0,0,90,642088,65,0,0,0,0,0,5.4,11.8,63.0,8.0,2020-09-12,4,1,0.1881780922412873,0.024375345557928085,0,0.1881780922412873,0.2125534415245056,0.0
914,1,Mark Noble,2,True,West Ham,2,0,[1140],[1260],[1200.],Newcastle,4,2,[1140],[1260],[1200.],MID,0,1,0,0,0,0,0,0,0,0,66,143896,50,0,8,0,0,0,4.4,12.2,0.0,1.7,2020-09-12,0,1,0.0,0.01188643742352724,0,0.0,0.2268598675727844,0.2268598675727844
913,1,Lukasz Fabianski,1,True,West Ham,2,0,[1140],[1260],[1200.],Newcastle,4,2,[1140],[1260],[1200.],GK,0,2,0,0,0,0,0,0,0,0,90,102540,50,0,9,0,0,0,5.0,0.0,0.0,0.5,2020-09-12,0,0,0.0,0.0,0,0.0,0.07559920102357864,0.07559920102357864
912,1,Jarrod Bowen,2,True,West Ham,2,0,[1140],[1260],[1200.],Newcastle,4,2,[1140],[1260],[1200.],MID,0,2,0,0,0,0,0,0,0,0,88,94805,65,0,5,0,0,0,1.8,2.6,12.0,1.6,2020-09-12,1,0,0.07559920102357864,0.0,0,0.07559920102357864,0.12516295909881592,0.049563754349946976
911,1,Issa Diop,1,True,West Ham,2,0,[1140],[1260],[1200.],Newcastle,4,2,[1140],[1260],[1200.],DEF,0,2,0,0,0,0,0,0,0,0,90,101787,45,0,15,0,0,0,24.6,0.9,0.0,2.6,2020-09-12,0,0,0.0,0.0,0,0.0,0.01778159290552139,0.01778159290552139
