player_name,position_x,team,FPL_ID,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists_x,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup 
Fabián Balbuena,DEF,West Ham,443,108,Manchester United,1,True,2020-12-05,1,3,11,90,0,0,0,3,0,0,0,0,0,0,0,8,20.4,0.6,18.0,3.9,44,11414,135996,19032,7618,11,Manchester United,4,West Ham,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.3670164942741394,90,DC,West Ham,Manchester United,1,3,2020-12-05,14544,2020,431514,0.0,0,0,0,0.3670164942741394,0.6163202524185181,0.6163202524185181
Jarrod Bowen,MID,West Ham,445,108,Manchester United,2,True,2020-12-05,1,3,11,75,0,0,0,2,0,0,0,0,0,0,0,8,7.0,30.3,56.0,9.3,63,16332,176671,31335,15003,11,Manchester United,4,West Ham,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,5,0.4693852961063385,77,AMC,West Ham,Manchester United,1,3,2020-12-05,14544,2020,431521,0.29399582743644714,0,2,0,0.4693852961063385,0.919876515865326,0.1564953774213791
Lukasz Fabianski,GK,West Ham,431,108,Manchester United,2,True,2020-12-05,1,3,11,90,0,0,0,3,0,0,0,0,0,3,0,14,18.0,0.0,0.0,1.8,51,49857,333463,66234,16377,11,Manchester United,4,West Ham,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,GK,West Ham,Manchester United,1,3,2020-12-05,14544,2020,431512,0.0,0,0,0,0.0,0.018660085275769237,0.018660085275769237
Manuel Lanzini,MID,West Ham,439,108,Manchester United,1,True,2020-12-05,1,3,11,14,0,0,0,1,0,0,0,0,0,0,0,2,4.4,0.3,7.0,1.2,64,-381,7294,351,732,11,Manchester United,4,West Ham,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.014844386838376522,13,Sub,West Ham,Manchester United,1,3,2020-12-05,14544,2020,431524,0.0,0,0,0,0.014844386838376522,0.018660085275769237,0.018660085275769237
Pablo Fornals,MID,West Ham,450,108,Manchester United,2,True,2020-12-05,1,3,11,74,0,0,0,2,0,0,0,0,0,0,0,-7,2.0,2.5,46.0,5.1,65,-29432,146755,10784,40216,11,Manchester United,4,West Ham,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,3,0.7608392238616943,76,AMC,West Ham,Manchester United,1,3,2020-12-05,14544,2020,431520,0.0,0,0,0,0.7608392238616943,0.7853655219078064,0.024526266381144524
Sébastien Haller,FWD,West Ham,441,108,Manchester United,2,True,2020-12-05,1,3,11,90,0,0,0,3,0,0,0,0,0,0,0,6,10.2,35.6,34.0,8.0,61,-191,27765,4022,4213,11,Manchester United,4,West Ham,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,3,0.15033364295959473,90,FW,West Ham,Manchester United,1,3,2020-12-05,14544,2020,431522,0.1703125387430191,0,3,0,0.15033364295959473,0.658439576625824,0.3795129358768463
Tomas Soucek,MID,West Ham,449,108,Manchester United,8,True,2020-12-05,1,3,11,90,1,0,0,3,0,0,0,0,0,0,1,30,45.6,0.8,39.0,8.5,49,-1294,254955,22234,23528,11,Manchester United,4,West Ham,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,1,1,0.650097131729126,90,MC,West Ham,Manchester United,1,3,2020-12-05,14544,2020,431518,0.0,0,0,1,0.650097131729126,0.3795129358768463,0.3795129358768463
Vladimir Coufal,DEF,West Ham,558,108,Manchester United,1,True,2020-12-05,1,3,11,84,0,0,0,3,0,0,0,0,0,0,0,13,10.8,25.3,4.0,4.0,46,8200,181184,17200,9000,11,Manchester United,4,West Ham,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,86,DMR,West Ham,Manchester United,1,3,2020-12-05,14544,2020,431516,0.37568333745002747,0,2,0,0.0,0.4324398040771485,0.056756455451250076
Aaron Cresswell,DEF,West Ham,435,113,Leeds,5,False,2020-12-11,1,2,12,90,0,1,0,1,0,0,0,0,0,0,0,24,33.2,29.3,0.0,6.3,52,-4686,828738,39220,43906,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DL,Leeds,West Ham,1,2,2020-12-11,14548,2020,432686,0.449430376291275,1,2,0,0.0,0.24090149998664856,0.24090149998664856
Angelo Ogbonna,DEF,West Ham,432,113,Leeds,11,False,2020-12-11,1,2,12,90,1,0,0,1,0,0,0,0,0,0,3,33,58.4,24.4,25.0,10.8,49,7017,66287,12375,5358,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,1,1,0.42871835827827454,90,DC,Leeds,West Ham,1,2,2020-12-11,14548,2020,432684,0.2619850039482117,0,2,1,0.42871835827827454,0.32215920090675354,0.09966425597667694
Ben Johnson,DEF,West Ham,452,113,Leeds,1,False,2020-12-11,1,2,12,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,39,9203,167931,15221,6018,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,4,Sub,Leeds,West Ham,1,2,2020-12-11,14548,2020,432693,0.0,0,0,0,0.0,0.0,0.0
Declan Rice,MID,West Ham,448,113,Leeds,2,False,2020-12-11,1,2,12,90,0,0,0,1,0,0,0,0,0,0,0,11,12.8,21.8,0.0,3.5,48,4861,196144,11892,7031,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DMC,Leeds,West Ham,1,2,2020-12-11,14548,2020,432688,0.12581071257591248,0,2,0,0.0,0.25861191749572754,0.13280120491981506
Fabián Balbuena,DEF,West Ham,443,113,Leeds,2,False,2020-12-11,1,2,12,90,0,0,0,1,0,0,0,0,0,0,0,1,15.4,0.2,21.0,3.7,44,13669,151045,21417,7748,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,2,0.4957734048366546,90,DC,Leeds,West Ham,1,2,2020-12-11,14548,2020,432685,0.0,0,0,0,0.4957734048366546,0.32215920090675354,0.09966425597667694
Jarrod Bowen,MID,West Ham,445,113,Leeds,5,False,2020-12-11,1,2,12,84,0,1,0,1,0,0,0,0,0,0,0,18,24.8,53.8,33.0,11.2,63,59145,238925,74811,15666,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,3,0.14966705441474915,86,AMR,Leeds,West Ham,1,2,2020-12-11,14548,2020,432689,0.27665507793426514,1,4,0,0.14966705441474915,0.3669397234916687,0.0
Lukasz Fabianski,GK,West Ham,431,113,Leeds,3,False,2020-12-11,1,2,12,90,0,0,0,1,0,0,0,1,0,6,0,17,43.6,0.0,0.0,4.4,51,24102,360142,38813,14711,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,GK,Leeds,West Ham,1,2,2020-12-11,14548,2020,432682,0.0,0,0,0,0.0,0.021712182089686397,0.021712182089686397
Mark Noble,MID,West Ham,427,113,Leeds,0,False,2020-12-11,1,2,12,6,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.7,0.0,0.1,47,-1071,33487,499,1570,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,5,Sub,Leeds,West Ham,1,2,2020-12-11,14548,2020,432694,0.0,0,0,0,0.0,0.0,0.0
Pablo Fornals,MID,West Ham,450,113,Leeds,2,False,2020-12-11,1,2,12,90,0,0,0,1,0,0,0,0,0,0,0,10,13.4,6.4,4.0,2.4,64,-15426,135092,9830,25256,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.09966425597667694,90,AML,Leeds,West Ham,1,2,2020-12-11,14548,2020,432691,0.0,0,0,0,0.09966425597667694,0.21193870902061465,0.11227446049451828
Robert Snodgrass,MID,West Ham,428,113,Leeds,1,False,2020-12-11,1,2,12,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,57,-125,5533,76,201,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,1,Sub,Leeds,West Ham,1,2,2020-12-11,14548,2020,432695,0.0,0,0,0,0.0,0.0,0.0
Sébastien Haller,FWD,West Ham,441,113,Leeds,2,False,2020-12-11,1,2,12,90,0,0,0,1,0,0,0,0,0,0,0,-1,18.4,2.8,94.0,11.5,61,472,28838,4376,3904,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,5,0.4119000136852264,90,FW,Leeds,West Ham,1,2,2020-12-11,14548,2020,432692,0.0,0,0,0,0.4119000136852264,0.3724099397659302,0.0
Tomas Soucek,MID,West Ham,449,113,Leeds,9,False,2020-12-11,1,2,12,90,1,0,0,1,0,0,0,0,0,0,2,31,40.4,11.8,35.0,8.7,49,84286,345508,94555,10269,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,1,1,0.059382379055023186,90,DMC,Leeds,West Ham,1,2,2020-12-11,14548,2020,432687,0.04534121602773666,0,1,1,0.059382379055023186,0.1667230725288391,0.12138185650110245
Vladimir Coufal,DEF,West Ham,558,113,Leeds,2,False,2020-12-11,1,2,12,90,0,0,0,1,0,0,0,0,0,0,0,16,18.2,25.3,0.0,4.4,46,2736,185716,11013,8277,12,West Ham,3,Leeds,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DR,Leeds,West Ham,1,2,2020-12-11,14548,2020,432683,0.2949906587600708,0,2,0,0.0,0.12789584696292874,0.10618367046117784
Aaron Cresswell,DEF,West Ham,435,125,Crystal Palace,2,True,2020-12-16,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,4,3.2,6.7,1.0,1.1,52,50874,886573,66585,15711,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.030922425910830494,90,DL,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435369,0.0,0,0,0,0.030922425910830494,0.2781717479228973,0.2781717479228973
Andriy Yarmolenko,MID,West Ham,436,125,Crystal Palace,1,True,2020-12-16,1,1,13,10,0,0,0,0,0,0,0,0,0,0,0,5,4.4,1.0,0.0,0.5,56,-45,5618,93,138,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,8,Sub,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435377,0.0,0,0,0,0.0,0.07450447231531143,0.07450447231531143
Angelo Ogbonna,DEF,West Ham,432,125,Crystal Palace,2,True,2020-12-16,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,11,13.0,0.7,0.0,1.4,49,56551,129193,59703,3152,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DC,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435368,0.0,0,0,0,0.0,0.26472941040992737,0.26472941040992737
Declan Rice,MID,West Ham,448,125,Crystal Palace,2,True,2020-12-16,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,11,16.2,4.3,6.0,2.7,48,3411,200117,9853,6442,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,2,0.02949774451553822,90,DMC,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435371,0.0,0,0,0,0.02949774451553822,0.17138762772083282,0.15794529020786285
Issa Diop,DEF,West Ham,451,125,Crystal Palace,2,True,2020-12-16,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,15,19.4,0.3,0.0,2.0,44,-1124,39001,264,1388,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DC,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435367,0.0,0,0,0,0.0,0.08344081044197083,0.08344081044197083
Jarrod Bowen,MID,West Ham,445,125,Crystal Palace,2,True,2020-12-16,1,1,13,79,0,0,0,1,0,0,0,0,0,0,0,3,2.0,1.6,20.0,2.4,64,158893,401000,172123,13230,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,2,0.04519351944327354,82,AMR,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435372,0.0,0,0,0,0.04519351944327354,0.04519351944327354,0.0
Lukasz Fabianski,GK,West Ham,431,125,Crystal Palace,2,True,2020-12-16,1,1,13,90,0,0,0,1,0,0,0,0,0,1,0,10,11.0,0.0,0.0,1.1,51,10056,372824,22160,12104,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,GK,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435365,0.0,0,0,0,0.0,0.18128858506679532,0.18128858506679532
Manuel Lanzini,MID,West Ham,439,125,Crystal Palace,1,True,2020-12-16,1,1,13,45,0,0,0,0,0,0,0,0,0,0,0,8,6.8,24.8,0.0,3.2,64,-109,7389,487,596,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,42,Sub,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435376,0.03367660939693451,0,2,0,0.0,0.21496520936489105,0.19734399020671844
Pablo Fornals,MID,West Ham,450,125,Crystal Palace,1,True,2020-12-16,1,1,13,45,0,0,0,1,0,0,0,0,0,0,0,5,2.4,10.8,4.0,1.7,64,-12722,122735,6906,19628,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.06738541275262833,48,AML,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435374,0.013442347757518291,0,1,0,0.06738541275262833,0.0808277577161789,0.06738541275262833
Robert Snodgrass,MID,West Ham,428,125,Crystal Palace,1,True,2020-12-16,1,1,13,2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.5,0.0,0.1,57,-42,5547,83,125,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,1,Sub,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435378,0.0,0,0,0,0.0,0.0160553976893425,0.0160553976893425
Sébastien Haller,FWD,West Ham,441,125,Crystal Palace,7,True,2020-12-16,1,1,13,90,1,0,0,1,0,0,0,0,0,0,1,31,35.4,4.1,29.0,6.9,61,-468,28654,2554,3022,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,1,3,0.27647000551223755,90,FW,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435375,0.0,0,0,1,0.27647000551223755,0.27647000551223755,0.0
Tomas Soucek,MID,West Ham,449,125,Crystal Palace,2,True,2020-12-16,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,10,13.4,2.5,2.0,1.8,50,228774,578706,235726,6952,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DMC,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435370,0.0,0,0,0,0.0,0.17416952550411224,0.17416952550411224
Vladimir Coufal,DEF,West Ham,558,125,Crystal Palace,8,True,2020-12-16,1,1,13,90,0,1,0,1,0,0,0,0,0,0,3,39,52.0,67.1,2.0,12.1,46,6895,193953,13708,6813,13,Crystal Palace,4,West Ham,2,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DR,West Ham,Crystal Palace,1,1,2020-12-16,14561,2020,435366,0.3438554108142853,1,4,0,0.0,0.3599108159542084,0.1902249306440353
Aaron Cresswell,DEF,West Ham,435,131,Chelsea,1,False,2020-12-21,3,0,14,90,0,0,0,3,0,0,0,0,0,0,0,14,10.0,20.6,8.0,3.9,52,5430,891542,37935,32505,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.04129314422607422,90,DL,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437123,0.04046508669853209,0,1,0,0.04129314422607422,0.08175823092460632,0.0
Angelo Ogbonna,DEF,West Ham,432,131,Chelsea,1,False,2020-12-21,3,0,14,90,0,0,0,3,0,0,0,0,0,0,0,13,8.2,0.5,8.0,1.7,50,35732,165415,43737,8005,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.05839081481099129,90,DC,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437121,0.0,0,0,0,0.05839081481099129,0.0,0.0
Declan Rice,MID,West Ham,448,131,Chelsea,2,False,2020-12-21,3,0,14,90,0,0,0,3,0,0,0,0,0,0,0,13,6.8,2.7,2.0,1.2,48,-2477,198035,5732,8209,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DMC,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437125,0.0,0,0,0,0.0,0.0,0.0
Fabián Balbuena,DEF,West Ham,443,131,Chelsea,1,False,2020-12-21,3,0,14,90,0,0,0,3,0,0,0,0,0,0,0,11,17.2,0.5,2.0,2.0,45,-26027,149063,3555,29582,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DC,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437122,0.0,0,0,0,0.0,0.0,0.0
Jarrod Bowen,MID,West Ham,445,131,Chelsea,2,False,2020-12-21,3,0,14,89,0,0,0,3,0,0,0,0,0,0,0,9,8.0,10.9,8.0,2.7,64,-5116,393809,37823,42939,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,AMR,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437126,0.0,0,0,0,0.0,0.08175823092460632,0.08175823092460632
Lukasz Fabianski,GK,West Ham,431,131,Chelsea,2,False,2020-12-21,3,0,14,90,0,0,0,3,0,0,0,0,0,4,0,16,31.2,0.0,0.0,3.1,51,-8440,364719,11649,20089,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,GK,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437119,0.0,0,0,0,0.0,0.0,0.0
Mark Noble,MID,West Ham,427,131,Chelsea,2,False,2020-12-21,3,0,14,90,0,0,0,3,0,0,0,0,0,0,0,13,7.4,3.9,6.0,1.7,46,-682,32003,354,1036,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,AMC,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437127,0.0,0,0,0,0.0,0.0,0.0
Pablo Fornals,MID,West Ham,450,131,Chelsea,2,False,2020-12-21,3,0,14,66,0,0,0,1,0,0,0,0,0,0,0,4,3.6,2.3,18.0,2.4,63,-20354,102822,2048,22402,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.05563196539878845,70,AML,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437128,0.0,0,0,0,0.05563196539878845,0.09609705209732056,0.04046508669853209
Ryan Fredericks,DEF,West Ham,438,131,Chelsea,1,False,2020-12-21,3,0,14,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,42,-163,16463,429,592,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,1,Sub,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437131,0.0,0,0,0,0.0,0.0,0.0
Sébastien Haller,FWD,West Ham,441,131,Chelsea,2,False,2020-12-21,3,0,14,90,0,0,0,3,0,0,0,0,0,0,0,-4,1.2,1.2,12.0,1.4,61,2193,31181,4625,2432,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.04046508669853209,90,FW,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437129,0.0,0,0,0,0.04046508669853209,0.04046508669853209,0.0
Tomas Soucek,MID,West Ham,449,131,Chelsea,2,False,2020-12-21,3,0,14,90,0,0,0,3,0,0,0,0,0,0,0,12,9.2,1.8,28.0,3.9,50,48395,624219,73984,25589,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,2,0.08195564150810243,90,DMC,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437124,0.0,0,0,0,0.08195564150810243,0.04887177422642708,0.0
Vladimir Coufal,DEF,West Ham,558,131,Chelsea,1,False,2020-12-21,3,0,14,90,0,0,0,3,0,0,0,0,0,0,0,23,25.6,30.5,2.0,5.8,46,36100,231140,40616,4516,14,West Ham,4,Chelsea,4,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DR,Chelsea,West Ham,3,0,2020-12-21,14567,2020,437120,0.10726258903741837,0,2,0,0.0,0.04887177422642708,0.0
Aaron Cresswell,DEF,West Ham,435,147,Brighton,4,True,2020-12-27,2,2,15,90,0,1,0,2,0,0,0,0,0,0,0,21,13.0,22.9,8.0,4.4,53,54438,951670,95615,41177,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.032444003969430917,90,DC,West Ham,Brighton,2,2,2020-12-27,14583,2020,438242,0.06085763499140739,0,2,0,0.032444003969430917,0.0529557466506958,0.0
Andriy Yarmolenko,MID,West Ham,436,147,Brighton,1,True,2020-12-27,2,2,15,45,0,0,0,1,0,0,0,0,0,0,0,6,9.2,16.8,10.0,3.6,55,-46,5659,125,171,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,43,Sub,West Ham,Brighton,2,2,2020-12-27,14583,2020,438251,0.04911964014172554,0,1,0,0.0,0.1568528264760971,0.10773319005966188
Angelo Ogbonna,DEF,West Ham,432,147,Brighton,1,True,2020-12-27,2,2,15,90,0,0,0,2,0,0,0,0,0,0,0,11,12.2,0.1,0.0,1.2,50,26148,195124,37888,11740,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DC,West Ham,Brighton,2,2,2020-12-27,14583,2020,438240,0.0,0,0,0,0.0,0.1498347818851471,0.1498347818851471
Ben Johnson,DEF,West Ham,452,147,Brighton,7,True,2020-12-27,2,2,15,90,1,0,0,2,0,0,0,0,0,0,0,22,39.2,2.0,17.0,5.8,39,11696,206828,21353,9657,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,1,1,0.4560174643993378,90,ML,West Ham,Brighton,2,2,2020-12-27,14583,2020,438246,0.0,0,0,1,0.4560174643993378,0.5051370859146118,0.04911964014172554
Declan Rice,MID,West Ham,448,147,Brighton,2,True,2020-12-27,2,2,15,90,0,0,0,2,0,0,0,0,0,0,0,17,13.8,17.8,12.0,4.4,48,5888,205904,15242,9354,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.02637050487101078,90,MC,West Ham,Brighton,2,2,2020-12-27,14583,2020,438245,0.06827114522457123,0,1,0,0.02637050487101078,0.18929682672023773,0.1210256889462471
Fabián Balbuena,DEF,West Ham,443,147,Brighton,1,True,2020-12-27,2,2,15,90,0,0,0,2,0,0,0,0,0,0,0,15,23.4,0.6,0.0,2.4,44,12925,164612,26234,13309,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,DC,West Ham,Brighton,2,2,2020-12-27,14583,2020,438241,0.0,0,0,0,0.0,0.032444003969430917,0.032444003969430917
Jarrod Bowen,MID,West Ham,445,147,Brighton,1,True,2020-12-27,2,2,15,45,0,0,0,1,0,0,0,0,0,0,0,2,2.0,1.4,10.0,1.3,64,15001,413463,57504,42503,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.04034589231014252,47,FW,West Ham,Brighton,2,2,2020-12-27,14583,2020,438248,0.0,0,0,0,0.04034589231014252,0.032444003969430917,0.032444003969430917
Lukasz Fabianski,GK,West Ham,431,147,Brighton,1,True,2020-12-27,2,2,15,90,0,0,0,2,0,0,0,0,0,2,0,14,14.0,0.0,0.0,1.4,51,480,367827,19559,19079,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,90,GK,West Ham,Brighton,2,2,2020-12-27,14583,2020,438239,0.0,0,0,0,0.0,0.032444003969430917,0.032444003969430917
Manuel Lanzini,MID,West Ham,439,147,Brighton,4,True,2020-12-27,2,2,15,45,0,1,0,1,0,0,0,0,0,0,0,22,19.6,13.6,23.0,5.6,64,-676,6801,225,901,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,2,0.06963138282299043,43,Sub,West Ham,Brighton,2,2,2020-12-27,14583,2020,438250,0.4560174643993378,1,1,0,0.06963138282299043,0.5939199924468994,0.06827114522457123
Mark Noble,MID,West Ham,427,147,Brighton,1,True,2020-12-27,2,2,15,45,0,0,0,1,0,0,0,0,0,0,0,4,4.0,16.9,0.0,2.1,46,104,32358,1407,1303,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,0,0.0,47,AMC,West Ham,Brighton,2,2,2020-12-27,14583,2020,438247,0.032444003969430917,0,1,0,0.0,0.032444003969430917,0.032444003969430917
Sébastien Haller,FWD,West Ham,441,147,Brighton,2,True,2020-12-27,2,2,15,90,0,0,0,2,0,0,0,0,0,0,0,2,5.4,12.5,19.0,3.7,61,8294,40864,11814,3520,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.06827114522457123,90,FW,West Ham,Brighton,2,2,2020-12-27,14583,2020,438249,0.13561107218265533,0,1,0,0.06827114522457123,0.1568528264760971,0.08858168870210648
Tomas Soucek,MID,West Ham,449,147,Brighton,10,True,2020-12-27,2,2,15,90,1,0,0,2,0,0,0,0,0,0,3,32,46.2,3.4,92.0,14.2,51,73916,703119,104722,30806,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,1,3,0.6426867246627808,90,MC,West Ham,Brighton,2,2,2020-12-27,14583,2020,438244,0.0,0,0,1,0.6426867246627808,0.544599175453186,0.544599175453186
Vladimir Coufal,DEF,West Ham,558,147,Brighton,1,True,2020-12-27,2,2,15,90,0,0,0,2,0,0,0,0,0,0,0,9,17.2,20.7,20.0,5.8,47,124554,361077,131788,7234,15,Brighton,4,West Ham,3,19,West Ham,WHU,4,1190,1140,1290,1260,1260,1230,0,1,0.05300508439540863,90,MR,West Ham,Brighton,2,2,2020-12-27,14583,2020,438243,0.039462048560380936,0,1,0,0.05300508439540863,0.20985791087150574,0.1568528264760971
