,player_name,GW,kickoff_time,total_points,goals_scored,goals_conceded,assists,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,value,bonus,bps,transfers_in,influence,creativity,threat,ict_index,position_DEF,position_FWD,position_GK,position_MID,team_h_Arsenal,team_h_Manchester City,team_h_Newcastle
159,Serge Aurier,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
160,Kieran Tierney,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
161,Héctor Bellerín,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
162,Henrikh Mkhitaryan,1,2019-08-11,2,0,0,0,1,0,0,0,0,0,1,83,70,0,0,0,0.2,19.4,22.0,4.2,0,0,0,1,0,0,1
163,Granit Xhaka,1,2019-08-11,2,0,0,0,1,0,0,0,0,0,1,90,55,0,11,0,15.8,24.2,5.0,4.5,0,0,0,1,0,0,1
164,Gabriel Teodoro Martinelli Silva,1,2019-08-11,1,0,0,0,0,0,0,0,0,0,0,6,45,0,2,0,1.0,0.5,0.0,0.2,0,1,0,0,0,0,1
165,Emiliano Martínez,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1
166,Edward Nketiah,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
167,David Luiz Moreira Marinho,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
168,Daniel Ceballos Fernández,1,2019-08-11,1,0,0,0,0,0,0,0,0,0,0,26,55,0,3,0,3.0,2.9,0.0,0.6,0,0,0,1,0,0,1
169,Carl Jenkinson,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
170,Calum Chambers,1,2019-08-11,6,0,0,0,1,0,0,0,0,0,0,90,45,0,26,0,15.0,0.2,0.0,1.5,1,0,0,0,0,0,1
171,Bernd Leno,1,2019-08-11,7,0,0,0,1,0,0,2,0,0,0,90,50,1,27,0,18.0,0.0,0.0,1.8,0,0,1,0,0,0,1
172,Alexandre Lacazette,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
173,Joseph Willock,1,2019-08-11,3,0,0,0,1,0,0,0,0,0,0,63,50,0,6,0,2.0,1.7,8.0,1.2,0,0,0,1,0,0,1
174,Ben Godfrey,1,2019-08-09,0,0,4,0,0,0,0,0,0,0,0,90,45,0,18,0,23.8,0.1,7.0,3.1,1,0,0,0,0,0,0
175,Ryan Sessegnon,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
176,Oliver Skipp,1,2019-08-10,1,0,0,0,0,0,0,0,0,0,0,1,45,0,3,0,0.0,0.1,0.0,0.0,0,0,0,1,0,0,0
177,Keinan Davis,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
178,José Ignacio Peleteiro Romallo,1,2019-08-10,1,0,3,0,0,0,0,0,0,0,0,31,60,0,1,0,3.6,0.8,0.0,0.4,0,0,0,1,0,0,0
179,Jonathan Kodjia,1,2019-08-10,1,0,2,0,0,0,0,0,0,0,0,16,55,0,4,0,0.0,0.0,2.0,0.2,0,1,0,0,0,0,0
180,John McGinn,1,2019-08-10,7,1,3,0,0,0,0,0,0,0,0,90,55,0,23,0,49.6,13.4,24.0,8.7,0,0,0,1,0,0,0
181,Jed Steer,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
182,James Chester,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
183,Jack Grealish,1,2019-08-10,2,0,3,0,0,0,0,0,0,0,0,90,60,0,22,0,27.0,22.1,0.0,4.9,0,0,0,1,0,0,0
184,Henri Lansbury,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
185,Frédéric Guilbert,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
186,Ezri Konsa Ngoyo,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
187,Douglas Luiz Soares de Paulo,1,2019-08-10,1,0,2,0,0,0,0,0,0,0,0,8,45,0,3,0,11.6,10.0,0.0,2.2,0,0,0,1,0,0,0
188,Conor Hourihane,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,81,60,0,12,0,16.4,10.8,0.0,2.7,0,0,0,1,0,0,0
189,Bjorn Engels,1,2019-08-10,1,0,3,0,0,0,0,0,0,0,0,90,45,0,12,0,27.8,0.0,0.0,2.8,1,0,0,0,0,0,0
190,Birkir Bjarnason,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
191,Anwar El Ghazi,1,2019-08-10,2,0,3,0,0,0,0,0,0,0,0,90,55,0,0,0,1.4,5.3,8.0,1.5,0,0,0,1,0,0,0
192,Andre Green,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
193,Ahmed El Mohamady,1,2019-08-10,1,0,3,0,0,0,0,0,0,0,0,90,45,0,10,0,13.4,1.0,0.0,1.4,1,0,0,0,0,0,0
194,Aaron Lennon,1,2019-08-10,1,0,0,0,0,0,0,0,0,0,0,6,50,0,3,0,2.0,0.0,0.0,0.2,0,0,0,1,0,0,0
195,Ashley Barnes,1,2019-08-10,13,2,0,0,1,0,0,0,0,0,0,83,65,3,58,0,71.4,1.8,89.0,16.2,0,1,0,0,0,0,0
196,Ashley Westwood,1,2019-08-10,3,0,0,0,1,0,0,0,0,0,0,90,55,0,7,0,6.4,11.5,0.0,1.8,0,0,0,1,0,0,0
197,Bailey Peacock-Farrell,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
198,Ben Gibson,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
199,Ben Mee,1,2019-08-10,6,0,0,0,1,0,0,0,0,0,0,90,50,0,27,0,21.2,0.1,2.0,2.3,1,0,0,0,0,0,0
200,Charlie Taylor,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
201,Chris Wood,1,2019-08-10,2,0,0,0,1,0,0,0,0,0,0,90,65,0,-1,0,0.0,0.7,8.0,0.8,0,1,0,0,0,0,0
202,Kortney Hause,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
203,Lovre Kalinic,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
204,Mahmoud Ahmed Ibrahim Hassan,1,2019-08-10,1,0,0,0,0,0,0,0,0,0,0,58,55,0,4,0,16.4,14.4,35.0,6.6,0,0,0,1,0,0,0
205,Marvelous Nakamba,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
206,Moussa Sissoko,1,2019-08-10,5,0,1,1,0,0,0,0,0,0,0,90,50,0,13,0,17.8,20.3,51.0,8.9,0,0,0,1,0,0,0
207,Luke Amos,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
208,Lucas Rodrigues Moura da Silva,1,2019-08-10,5,0,1,1,0,0,0,0,0,0,0,90,75,0,19,0,24.4,39.4,32.0,9.6,0,0,0,1,0,0,0
209,Kyle Walker-Peters,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,50,0,20,0,20.2,19.3,14.0,5.4,1,0,0,0,0,0,0
210,Kieran Trippier,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
211,Juan Foyth,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
212,Jan Vertonghen,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
213,Hugo Lloris,1,2019-08-10,3,0,1,0,0,0,0,3,0,0,0,90,55,0,13,0,21.4,0.0,0.0,2.1,0,0,1,0,0,0,0
214,Heung-Min Son,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
215,Harry Winks,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,63,55,0,14,0,10.8,29.6,1.0,4.1,0,0,0,1,0,0,0
216,Harry Kane,1,2019-08-10,13,2,1,0,0,0,0,0,0,0,0,90,110,3,50,0,64.2,24.1,95.0,18.3,0,1,0,0,0,0,0
217,Giovani Lo Celso,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
218,Paulo Gazzaniga,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
219,Georges-Kévin Nkoudou,1,2019-08-10,1,0,0,0,0,0,0,0,0,0,0,2,50,0,3,0,0.0,0.0,18.0,1.8,0,0,0,1,0,0,0
220,Eric Dier,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
221,Davinson Sánchez,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,55,0,14,0,15.2,11.8,21.0,4.8,1,0,0,0,0,0,0
222,Danny Rose,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,55,0,13,0,15.2,53.0,2.0,7.0,1,0,0,0,0,0,0
223,Christian Eriksen,1,2019-08-10,1,0,0,0,0,0,0,0,0,0,0,26,90,0,10,0,12.6,40.8,18.0,7.1,0,0,0,1,0,0,0
224,Ben Davies,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
225,Bamidele Alli,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
226,Ørjan Nyland,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
227,Wesley Moraes,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,73,60,0,2,0,5.0,1.1,17.0,2.3,0,1,0,0,0,0,0
228,Tyrone Mings,1,2019-08-10,6,0,3,1,0,0,0,0,0,0,0,90,45,2,31,0,72.6,10.0,0.0,8.3,1,0,0,0,0,0,0
229,Tom Heaton,1,2019-08-10,2,0,3,0,0,0,0,3,0,0,0,90,45,0,15,0,24.2,0.0,0.0,2.4,0,0,1,0,0,0,0
230,Neil Taylor,1,2019-08-10,1,0,3,0,0,0,0,0,0,0,0,90,45,0,13,0,24.2,1.0,0.0,2.5,1,0,0,0,0,0,0
231,Matt Targett,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
232,Erik Lamela,1,2019-08-10,1,0,1,0,0,0,0,0,0,0,1,87,60,0,15,0,11.6,38.3,39.0,8.9,0,0,0,1,0,0,0
233,Alexander Tettey,1,2019-08-09,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
234,Xherdan Shaqiri,1,2019-08-09,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
235,Virgil van Dijk,1,2019-08-09,8,1,1,0,0,0,0,0,0,0,0,90,65,0,27,0,52.4,0.8,21.0,7.4,1,0,0,0,0,0,0
236,Andreas Christensen,1,2019-08-11,0,0,4,0,0,0,0,0,0,0,0,90,50,0,16,0,23.4,1.6,2.0,2.7,1,0,0,0,0,0,0
237,Victor Lindelöf,1,2019-08-11,5,0,0,0,1,0,0,0,0,0,1,90,55,0,24,0,19.0,0.1,0.0,1.9,1,0,0,0,0,0,0
238,Tahith Chong,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
239,Sergio Romero,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
240,Scott McTominay,1,2019-08-11,3,0,0,0,1,0,0,0,0,0,0,90,50,0,11,0,8.0,1.2,2.0,1.1,0,0,0,1,0,0,0
241,Romelu Lukaku,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
242,Phil Jones,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
243,Paul Pogba,1,2019-08-11,9,0,0,2,1,0,0,0,0,0,0,90,85,0,30,0,43.2,47.8,6.0,9.7,0,0,0,1,0,0,0
244,Nemanja Matic,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
245,Matteo Darmian,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
246,Mason Greenwood,1,2019-08-11,1,0,0,0,0,0,0,0,0,0,0,4,45,0,3,0,0.0,0.6,18.0,1.9,0,1,0,0,0,0,0
247,Marcus Rashford,1,2019-08-11,13,2,0,0,1,0,0,0,0,0,0,85,85,3,53,0,71.8,4.9,58.0,13.5,0,1,0,0,0,0,0
248,Marcos Rojo,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
249,Luke Shaw,1,2019-08-11,6,0,0,0,1,0,0,0,0,0,0,90,55,0,27,0,16.0,3.0,2.0,2.1,1,0,0,0,0,0,0
250,Lee Grant,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
251,Juan Mata,1,2019-08-11,1,0,0,0,0,0,0,0,0,0,0,4,65,0,3,0,0.0,0.9,0.0,0.1,0,0,0,1,0,0,0
252,José Diogo Dalot Teixeira,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
253,Jesse Lingard,1,2019-08-11,2,0,0,0,1,0,0,0,0,0,1,85,65,0,2,0,1.2,13.3,2.0,1.7,0,0,0,1,0,0,0
254,James Garner,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
255,Harry Maguire,1,2019-08-11,6,0,0,0,1,0,0,0,0,0,0,90,55,0,29,0,34.8,10.8,8.0,5.4,1,0,0,0,0,0,0
256,Frederico Rodrigues de Paula Santos,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
257,Eric Bailly,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
258,David de Gea,1,2019-08-11,10,0,0,0,1,0,0,7,0,0,0,90,55,2,34,0,43.0,0.0,0.0,4.3,0,0,1,0,0,0,0
259,Daniel James,1,2019-08-11,6,1,0,0,0,0,0,0,0,0,0,16,60,0,21,0,33.0,0.5,17.0,5.1,0,0,0,1,0,0,0
260,Chris Smalling,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
261,Antonio Rüdiger,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
262,Callum Hudson-Odoi,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
263,Christian Pulisic,1,2019-08-11,1,0,3,0,0,0,0,0,0,0,0,32,75,0,4,0,5.0,11.8,8.0,2.5,0,0,0,1,0,0,0
264,César Azpilicueta,1,2019-08-11,0,0,4,0,0,0,0,0,0,0,0,90,60,0,9,0,24.0,16.8,2.0,4.3,1,0,0,0,0,0,0
265,Roberto Pereyra,1,2019-08-10,1,0,2,0,0,0,0,0,0,0,0,45,60,0,3,0,2.8,3.3,30.0,3.6,0,0,0,1,0,0,0
266,Sebastian Prödl,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
267,Tom Cleverley,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
268,Troy Deeney,1,2019-08-10,2,0,3,0,0,0,0,0,0,0,0,90,65,0,6,0,7.6,14.5,9.0,3.1,0,1,0,0,0,0,0
269,Will Hughes,1,2019-08-10,2,0,3,0,0,0,0,0,0,0,0,90,55,0,1,0,3.6,3.3,6.0,1.3,0,0,0,1,0,0,0
270,Willy Caballero,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
271,Willian Borges Da Silva,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
272,Tammy Abraham,1,2019-08-11,1,0,2,0,0,0,0,0,0,0,1,65,70,0,1,0,0.0,0.8,24.0,2.4,0,1,0,0,0,0,0
273,Ruben Loftus-Cheek,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
274,Ross Barkley,1,2019-08-11,1,0,1,0,0,0,0,0,0,0,0,57,60,0,1,0,8.0,14.4,18.0,4.0,0,0,0,1,0,0,0
275,Robert Kenedy Nunes do Nascimento,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
276,Reece James,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
277,Axel Tuanzebe,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
278,Pedro Rodríguez Ledesma,1,2019-08-11,2,0,4,0,0,0,0,0,0,0,0,90,70,0,18,0,20.8,55.3,23.0,9.9,0,0,0,1,0,0,0
279,N'Golo Kanté,1,2019-08-11,0,0,1,0,0,0,0,0,0,0,1,17,50,0,-1,0,7.2,0.9,0.0,0.8,0,0,0,1,0,0,0
280,Michy Batshuayi,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
281,Mateo Kovacic,1,2019-08-11,2,0,4,0,0,0,0,0,0,0,0,90,55,0,22,0,18.0,29.0,0.0,4.7,0,0,0,1,0,0,0
282,Mason Mount,1,2019-08-11,2,0,4,0,0,0,0,0,0,0,0,90,60,0,15,0,25.0,51.8,20.0,9.7,0,0,0,1,0,0,0
283,Marcos Alonso,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
284,Kurt Zouma,1,2019-08-11,-1,0,4,0,0,0,0,0,0,0,1,90,50,0,1,0,0.0,0.6,8.0,0.3,1,0,0,0,0,0,0
285,Kepa Arrizabalaga,1,2019-08-11,0,0,4,0,0,0,0,1,0,0,0,90,55,0,9,0,7.0,0.0,0.0,0.7,0,0,1,0,0,0,0
286,Jorge Luiz Frello Filho,1,2019-08-11,1,0,3,0,0,0,0,0,0,0,1,72,50,0,10,0,6.2,4.3,8.0,1.9,0,0,0,1,0,0,0
287,Fikayo Tomori,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
288,Ethan Ampadu,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
289,Emerson Palmieri dos Santos,1,2019-08-11,0,0,4,0,0,0,0,0,0,0,0,90,55,0,8,0,23.2,19.7,47.0,9.0,1,0,0,0,0,0,0
290,Davide Zappacosta,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
291,Olivier Giroud,1,2019-08-11,1,0,2,0,0,0,0,0,0,0,0,24,70,0,2,0,0.0,0.6,0.0,0.0,0,1,0,0,0,0,0
292,Pontus Dahlberg,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
293,Ashley Young,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
294,Angel Gomes,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
295,Simon Francis,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
296,Steve Cook,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,50,0,12,0,14.2,0.1,4.0,1.8,1,0,0,0,0,0,0
297,Simon Moore,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
298,Richard Stearman,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
299,Ravel Morrison,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
300,Phil Jagielka,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
301,Oliver Norwood,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,50,0,16,0,16.6,21.3,0.0,3.8,0,0,0,1,0,0,0
302,Oliver McBurnie,1,2019-08-10,1,0,0,0,0,0,0,0,0,0,0,27,60,0,3,0,3.4,1.4,4.0,0.9,0,1,0,0,0,0,0
303,Muhamed Bešić,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
304,Michael Verrips,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
305,Mark Duffy,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
306,Lys Mousset,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
307,Luke Freeman,1,2019-08-10,1,0,0,0,0,0,0,0,0,0,0,12,55,0,3,0,4.0,6.0,0.0,1.0,0,0,0,1,0,0,0
308,Kieron Freeman,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
309,John Lundstram,1,2019-08-10,3,0,1,0,0,0,0,0,0,0,0,77,40,1,20,0,4.8,27.2,3.0,3.5,1,0,0,0,0,0,0
310,John Fleck,1,2019-08-10,1,0,1,0,0,0,0,0,0,0,1,90,50,0,9,0,8.2,28.5,0.0,3.7,0,0,0,1,0,0,0
311,John Egan,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,45,0,16,0,19.6,0.3,2.0,2.2,1,0,0,0,0,0,0
312,Jake Eastwood,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
313,Jack O'Connell,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,45,0,12,0,15.6,4.6,0.0,2.0,1,0,0,0,0,0,0
314,George Baldock,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,45,0,1,0,0.4,3.8,3.0,0.7,1,0,0,0,0,0,0
315,Enda Stevens,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,50,0,11,0,10.2,3.1,2.0,1.5,1,0,0,0,0,0,0
316,Dean Henderson,1,2019-08-10,2,0,1,0,0,0,0,2,0,0,0,90,45,0,12,0,13.6,0.0,0.0,1.4,0,0,1,0,0,0,0
317,David McGoldrick,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,62,55,0,0,0,2.0,5.3,8.0,1.5,0,1,0,0,0,0,0
318,Chris Basham,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,81,45,0,9,0,9.6,1.5,2.0,1.3,1,0,0,0,0,0,0
319,Callum Robinson,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,55,0,2,0,4.6,0.9,29.0,3.5,0,0,0,1,0,0,0
320,Sam Surridge,1,2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
321,Ryan Fraser,1,2019-08-10,1,0,1,0,0,0,0,0,0,0,1,90,75,0,0,0,1.6,24.7,5.0,3.1,0,0,0,1,0,0,0
322,Philip Billing,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,50,0,15,0,23.4,24.3,10.0,5.8,0,0,0,1,0,0,0
323,Nathan Aké,1,2019-08-10,2,0,1,0,0,0,0,0,0,0,0,90,50,0,19,0,16.4,21.7,22.0,6.0,1,0,0,0,0,0,0
324,Andreas Pereira,1,2019-08-11,6,0,0,1,1,0,0,0,0,0,0,73,50,0,22,0,22.0,20.1,4.0,4.6,0,0,0,1,0,0,0
325,Alexis Sánchez,1,2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
