,player_name,GW,kickoff_time,total_points,goals_scored,goals_conceded,assists,clean_sheets,penalties_saved,saves,own_goals,red_cards,yellow_cards,minutes,value,bonus,bps,influence,creativity,threat,ict_index,key_passes,xG,xA,npg,npxG,xGChain,xGBuildup,position_DEF,position_FWD,position_MID,team_h_Arsenal,team_h_Manchester City,team_h_Newcastle 
8727,Kasper Schmeichel,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,90,54,0,8,8.6,0.0,0.0,0.9,0,0.0,0.0,0,0.0,0.12296773493289948,0.12296773493289948,0,0,0,0,0,0
8728,Jonny Evans,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,90,53,0,12,14.6,2.0,21.0,3.8,0,0.41109272837638855,0.0,0,0.41109272837638855,0.0752006471157074,0.0752006471157074,1,0,0,0,0,0
8729,Jamie Vardy,32,2020-07-01,2,0,2,0,0,0,0,0,0,0,90,98,0,13,12.2,24.4,10.0,4.7,2,0.0,0.5261703729629517,0,0.0,0.5261703729629517,0.0,0,1,0,0,0,0
8730,Yerry Mina,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,22,53,0,3,2.4,0.0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
8731,Tom Davies,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,33,53,0,6,6.4,1.7,0.0,0.8,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0,0
8732,Seamus Coleman,32,2020-07-01,2,0,1,0,0,0,0,0,0,0,90,53,0,13,22.0,1.6,2.0,2.6,0,0.0,0.0,0,0.0,0.2263229936361313,0.2263229936361313,1,0,0,0,0,0
8733,Michael Keane,32,2020-07-01,2,0,1,0,0,0,0,0,0,0,90,52,0,13,36.6,0.1,7.0,4.4,0,0.04484294354915619,0.0,0,0.04484294354915619,0.0,0.0,1,0,0,0,0,0
8734,Aaron Cresswell,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,90,45,0,9,8.6,1.3,15.0,2.5,0,0.040053211152553565,0.0,0,0.040053211152553565,0.6195257902145386,0.6195257902145386,1,0,0,0,0,0
8735,Ryan Fredericks,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,90,44,0,13,28.4,9.3,8.0,4.6,1,0.01156016159802675,0.040053211152553565,0,0.01156016159802675,0.5193493366241455,0.5077891945838928,1,0,0,0,0,0
8736,Andriy Yarmolenko,32,2020-07-01,6,1,0,0,0,0,0,0,0,0,12,52,0,22,34.4,1.3,19.0,5.5,0,0.4372337460517883,0.0,1,0.4372337460517883,0.9450229406356812,0.5077891945838928,0,0,1,0,0,0
8737,Declan Rice,32,2020-07-01,1,0,2,0,0,0,0,0,0,1,90,47,0,12,16.8,12.6,0.0,2.9,1,0.0,0.01156016159802675,0,0.0,0.5792891979217529,0.5792891979217529,0,0,1,0,0,0
8738,Fabián Balbuena,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,1,43,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
8739,Issa Diop,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,90,43,0,7,12.6,0.2,0.0,1.3,0,0.0,0.0,0,0.0,0.1420554369688034,0.1420554369688034,1,0,0,0,0,0
8740,Jack Wilshere,32,2020-07-01,1,0,1,0,0,0,0,0,0,0,22,46,0,0,0.0,0.5,0.0,0.0,0,0.0,0.0,0,0.0,0.5077891945838928,0.5077891945838928,0,0,1,0,0,0
8741,Jarrod Bowen,32,2020-07-01,9,0,2,2,0,0,0,0,0,0,77,64,1,29,46.2,35.4,4.0,8.6,3,0.0,0.8235952258110046,0,0.0,0.6891478896141052,0.0,0,0,1,0,0,0
8742,Lukasz Fabianski,32,2020-07-01,2,0,2,0,0,0,4,0,0,0,90,49,0,16,30.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0
8743,Manuel Lanzini,32,2020-07-01,1,0,1,0,0,0,0,0,0,1,67,61,0,0,3.4,2.3,4.0,1.0,0,0.10200221836566924,0.0,0,0.10200221836566924,0.10200221836566924,0.0,0,0,1,0,0,0
8744,Michail Antonio,32,2020-07-01,12,1,2,1,0,0,0,0,0,0,90,69,2,31,55.0,26.4,76.0,15.7,2,1.230170488357544,0.5867332220077515,1,1.230170488357544,1.707457423210144,0.4772869646549225,0,0,1,0,0,0
8745,Angelo Ogbonna,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,90,45,0,11,11.0,0.0,0.0,1.1,0,0.0,0.0,0,0.0,0.040053211152553565,0.040053211152553565,1,0,0,0,0,0
8746,Kelechi Iheanacho,32,2020-07-01,7,1,0,0,0,0,0,0,0,0,45,57,2,25,38.6,14.6,52.0,10.5,1,0.9516262412071228,0.059638932347297675,1,0.9516262412071228,1.0503240823745728,0.039058901369571686,0,1,0,0,0,0
8747,Mahmoud Ahmed Ibrahim Hassan,32,2020-06-27,1,0,0,0,0,0,0,0,0,0,8,52,0,1,0.0,0.0,4.0,0.1,0,0.049031611531972885,0.0,0,0.049031611531972885,0.0,0.0,0,0,1,0,0,0
8748,Maya Yoshida,32,2020-06-28,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
8749,Alexandre Lacazette,32,2020-07-01,2,0,0,0,1,0,0,0,0,0,75,93,0,-5,5.6,4.5,25.0,3.5,0,0.3274066150188446,0.0,0,0.3274066150188446,0.405472069978714,0.1385059952735901,0,1,0,1,0,0
8750,Cédric Soares,32,2020-07-01,7,1,0,0,0,0,0,0,0,0,13,48,0,22,42.4,4.7,7.0,5.4,0,0.015810638666152954,0.0,1,0.015810638666152954,0.0,0.0,1,0,0,1,0,0
8751,Granit Xhaka,32,2020-07-01,10,1,0,0,1,0,0,0,0,0,90,51,2,30,43.2,13.4,25.0,8.2,1,0.3632028996944428,0.05330489575862885,1,0.3632028996944428,0.645708441734314,0.32027095556259155,0,0,1,1,0,0
8752,Héctor Bellerín,32,2020-07-01,7,0,0,0,1,0,0,0,0,0,76,54,1,27,9.0,6.8,8.0,2.4,0,0.0,0.0,0,0.0,0.05330489575862885,0.05330489575862885,1,0,0,1,0,0
8753,Kieran Tierney,32,2020-07-01,6,0,0,0,1,0,0,0,0,0,90,53,0,22,6.6,4.2,6.0,1.7,0,0.0,0.0,0,0.0,0.7860726118087769,0.7860726118087769,1,0,0,1,0,0
8754,Pierre-Emerick Aubameyang,32,2020-07-01,16,2,0,1,1,0,0,0,0,0,81,110,3,72,90.6,13.3,72.0,17.6,1,0.8280352354049683,0.3254374861717224,2,0.8280352354049683,1.5056399106979368,0.677604615688324,0,1,0,1,0,0
8755,Reiss Nelson,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,57,53,0,4,8.0,36.6,8.0,5.3,3,0.0,0.1468844711780548,0,0.0,0.0,0.0,0,0,1,1,0,0
8756,Rob Holding,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,45,44,0,3,3.8,0.8,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,0
8757,James Maddison,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,45,75,0,13,9.4,16.4,23.0,4.9,1,0.12114783376455307,0.039058901369571686,0,0.12114783376455307,0.3297961950302124,0.20864836871624,0,0,1,0,0,0
8758,Sead Kolasinac,32,2020-07-01,6,0,0,0,1,0,0,0,0,0,90,52,0,25,9.0,3.4,0.0,1.2,0,0.0,0.0,0,0.0,0.4339054822921753,0.4339054822921753,1,0,0,1,0,0
8759,Douglas Luiz Soares de Paulo,32,2020-06-27,2,0,1,0,0,0,0,0,0,0,90,44,0,13,9.0,2.9,1.0,1.3,0,0.01730276644229889,0.0,0,0.01730276644229889,0.16563047468662262,0.14832770824432373,0,0,1,0,0,0
8760,Ahmed El Mohamady,32,2020-06-27,1,0,1,0,0,0,0,0,0,0,30,41,0,3,1.8,1.6,0.0,0.3,0,0.0,0.0,0,0.0,0.09014371782541276,0.09014371782541276,1,0,0,0,0,0
8761,Jack Robinson,32,2020-07-02,2,0,1,0,0,0,0,0,0,0,90,40,0,10,12.8,1.3,0.0,1.4,0,0.0,0.0,0,0.0,0.8554997444152832,0.8554997444152832,1,0,0,0,0,0
8762,George Baldock,32,2020-07-02,2,0,1,0,0,0,0,0,0,0,90,51,0,8,8.4,6.7,11.0,2.6,0,0.023052599281072617,0.0,0,0.023052599281072617,0.7330442070960999,0.7099916338920593,1,0,0,0,0,0
8763,Enda Stevens,32,2020-07-02,5,0,1,1,0,0,0,0,0,0,90,51,0,19,30.0,12.6,2.0,4.5,1,0.0,0.7325485944747925,0,0.0,0.8244975805282593,0.8244975805282593,1,0,0,0,0,0
8764,Dean Henderson,32,2020-07-02,2,0,1,0,0,0,1,0,0,0,90,52,0,13,9.2,10.0,0.0,1.9,1,0.0,0.021868819370865825,0,0.0,0.0,0.0,0,0,0,0,0,0
8765,David McGoldrick,32,2020-07-02,2,0,0,0,1,0,0,0,0,0,62,54,0,1,0.2,3.4,13.0,1.7,0,0.10334015637636183,0.0,0,0.10334015637636183,0.10334015637636183,0.0,0,1,0,0,0,0
8766,Chris Basham,32,2020-07-02,5,0,1,1,0,0,0,0,0,0,90,46,0,22,31.8,11.1,2.0,4.5,1,0.0,0.0919490084052086,0,0.0,0.0919490084052086,0.0919490084052086,1,0,0,0,0,0
8767,Shkodran Mustafi,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,45,51,0,5,2.0,1.7,0.0,0.4,0,0.0,0.0,0,0.0,0.3787423670291901,0.3787423670291901,1,0,0,1,0,0
8768,Nathan Redmond,32,2020-06-28,2,0,1,0,0,0,0,0,0,0,90,62,0,13,9.8,8.8,16.0,3.5,0,0.1841162145137787,0.0,0,0.1841162145137787,0.5455417037010193,0.41235318779945374,0,0,1,0,0,0
8769,James Justin,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,90,47,0,9,13.4,14.4,1.0,2.9,1,0.014605904929339887,0.04662172868847847,0,0.014605904929339887,0.13642828166484833,0.0752006471157074,1,0,0,0,0,0
8770,Alex McCarthy,32,2020-06-28,2,0,1,0,0,0,0,0,0,0,90,45,0,7,2.2,0.0,0.0,0.2,0,0.0,0.0,0,0.0,0.3668369948863983,0.3668369948863983,0,0,0,0,0,0
8771,Kyle Walker-Peters,32,2020-06-28,2,0,1,0,0,0,0,0,0,0,90,44,0,15,11.6,3.3,0.0,1.5,0,0.0,0.0,0,0.0,0.13318850100040436,0.13318850100040436,1,0,0,0,0,0
8772,Jan Bednarek,32,2020-06-28,0,0,1,0,0,0,0,1,0,0,90,44,0,6,13.2,0.5,0.0,1.4,0,0.0,0.0,0,0.0,0.7263323068618774,0.7263323068618774,1,0,0,0,0,0
8773,Jannik Vestergaard,32,2020-06-28,2,0,1,0,0,0,0,0,0,0,90,45,0,12,13.6,0.3,0.0,1.4,0,0.0,0.0,0,0.0,0.4694132804870606,0.4694132804870606,1,0,0,0,0,0
8774,Ayoze Pérez,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,9,61,0,3,0.0,0.5,18.0,1.9,0,0.12296773493289948,0.0,0,0.12296773493289948,0.12296773493289948,0.0,0,0,1,0,0,0
8775,Roberto Jimenez Gago,32,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.06436040252447127,0.06436040252447127,0,0,0,0,0,0
8776,James Ward-Prowse,32,2020-06-28,9,1,1,0,0,0,0,0,0,0,90,57,2,36,61.6,25.3,21.0,10.8,1,0.564157247543335,0.35949528217315674,1,0.564157247543335,0.8744247555732727,0.14809247851371765,0,0,1,0,0,0
8777,Danny Ings,32,2020-06-28,13,2,1,0,0,0,0,0,0,0,90,72,3,63,79.0,33.0,26.0,13.8,3,0.1194733828306198,0.2423476427793503,2,0.1194733828306198,0.7286580204963684,0.5000255107879639,0,1,0,0,0,0
8778,Che Adams,32,2020-06-28,4,0,1,1,0,0,0,0,0,0,15,53,0,10,4.4,0.3,35.0,4.0,0,0.4231382310390472,0.0,0,0.4231382310390472,0.4231382310390472,0.0,0,1,0,0,0,0
8779,Harvey Barnes,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,45,61,0,2,0.2,3.0,1.0,0.4,0,0.015754984691739082,0.0,0,0.015754984691739082,0.015754984691739082,0.0,0,0,1,0,0,0
8780,Demarai Gray,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,9,50,0,3,2.4,4.8,4.0,1.1,0,0.0,0.0,0,0.0,0.03614174574613571,0.03614174574613571,0,0,1,0,0,0
8781,Adama Traoré,32,2020-06-27,1,0,0,0,0,0,0,0,0,0,30,58,0,3,5.2,17.5,2.0,2.5,1,0.0,0.0956198275089264,0,0.0,0.15974397957324982,0.15974397957324982,0,0,1,0,0,0
8782,Conor Coady,32,2020-06-27,7,0,0,0,1,0,0,0,0,0,90,51,1,24,9.4,0.3,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
8783,Diogo Jota,32,2020-06-27,1,0,0,0,0,0,0,0,0,0,59,63,0,-2,0.0,3.9,5.0,0.6,0,0.2744911015033722,0.0,0,0.2744911015033722,0.28895774483680725,0.014466638676822187,0,1,0,0,0,0
8784,Leander Dendoncker,32,2020-06-27,10,1,0,0,1,0,0,0,0,0,90,44,2,28,36.6,12.8,45.0,9.4,1,0.2789101302623749,0.051108334213495255,1,0.2789101302623749,0.22531895339488986,0.0,0,0,1,0,0,0
8785,Matt Doherty,32,2020-06-27,6,0,0,0,1,0,0,0,0,0,90,64,0,21,8.6,15.9,6.0,3.1,1,0.04818032309412956,0.014466638676822187,0,0.04818032309412956,0.15826678276062012,0.0956198275089264,1,0,0,0,0,0
8786,Patrick Cutrone,32,2020-06-27,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.08103813976049422,0.08103813976049422,0,1,0,0,0,0
8787,Raúl Jiménez,32,2020-06-27,2,0,0,0,1,0,0,0,0,0,84,83,0,5,1.8,5.6,26.0,3.3,0,0.10196726769208908,0.0,0,0.10196726769208908,0.2108523100614548,0.15974397957324982,0,1,0,0,0,0
8788,Willy Boly,32,2020-06-27,6,0,0,0,1,0,0,0,0,0,90,48,0,23,12.2,1.0,0.0,1.3,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
8789,Dennis Praet,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,45,53,0,2,0.0,1.0,18.0,1.9,0,0.04805710166692734,0.0,0,0.04805710166692734,0.04805710166692734,0.0,0,0,1,0,0,0
8790,N'Golo Kanté,32,2020-07-01,2,0,3,0,0,0,0,0,0,0,90,50,0,16,14.2,16.9,3.0,3.4,1,0.018342675641179085,0.017155816778540608,0,0.018342675641179085,0.2904315292835236,0.2904315292835236,0,0,1,0,0,0
8791,Marc Albrighton,32,2020-07-01,2,0,2,0,0,0,0,0,0,0,80,51,0,11,22.6,38.5,24.0,8.5,3,0.05818255990743638,0.09650123864412308,0,0.05818255990743638,0.1706657111644745,0.039058901369571686,0,0,1,0,0,0
8792,Youri Tielemans,32,2020-07-01,2,0,2,0,0,0,0,0,0,0,80,61,0,15,10.6,5.8,18.0,3.4,0,0.022192541509866714,0.0,0,0.022192541509866714,0.08568062633275986,0.08568062633275986,0,0,1,0,0,0
8793,Erik Pieters,32,2020-06-29,6,0,0,0,1,0,0,0,0,0,90,42,0,19,14.8,16.5,17.0,4.8,1,0.04657383635640144,0.048403650522232056,0,0.04657383635640144,0.0949774906039238,0.0,1,0,0,0,0,0
8794,Dwight McNeil,32,2020-06-29,3,0,0,0,1,0,0,0,0,0,90,61,0,12,12.4,3.4,48.0,6.4,0,0.19055795669555664,0.0,0,0.19055795669555664,0.15529873967170715,0.0,0,0,1,0,0,0
8795,Charlie Taylor,32,2020-06-29,7,0,0,0,1,0,0,0,0,0,90,43,1,26,22.4,2.5,0.0,2.5,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
8796,Ben Mee,32,2020-06-29,15,1,0,0,1,0,0,0,0,0,90,50,3,38,54.4,0.2,17.0,7.2,0,0.01300058700144291,0.0,1,0.01300058700144291,0.0,0.0,1,0,0,0,0,0
8797,Ashley Westwood,32,2020-06-29,6,0,0,1,1,0,0,0,0,0,90,55,0,23,26.0,24.7,0.0,5.1,2,0.0,0.04693089798092842,0,0.0,0.03393030911684036,0.03393030911684036,0,0,1,0,0,0
8798,Ederson Santana de Moraes,32,2020-07-02,7,0,0,0,1,0,3,0,0,0,90,60,0,32,27.6,0.0,0.0,2.8,0,0.0,0.0,0,0.0,0.2786239981651306,0.2786239981651306,0,0,0,0,1,0
8799,Rodrigo Hernandez,32,2020-07-02,3,0,0,0,1,0,0,0,0,0,90,54,0,18,15.0,12.3,0.0,2.7,1,0.0,0.060713332146406174,0,0.0,0.9401437640190125,0.8794304728507996,0,0,1,0,1,0
8800,Steve Cook,32,2020-07-01,0,0,4,0,0,0,0,0,0,0,79,50,0,11,11.4,0.3,0.0,1.2,0,0.0,0.0,0,0.0,0.06730600446462631,0.06730600446462631,1,0,0,0,0,0
8801,Philip Billing,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,45,50,0,3,2.0,0.8,1.0,0.4,0,0.04744520410895348,0.0,0,0.04744520410895348,0.04744520410895348,0.0,0,0,1,0,0,0
8802,Nathan Aké,32,2020-07-01,2,0,4,1,0,0,0,0,0,1,90,48,0,18,26.4,10.4,7.0,4.4,1,0.0938871204853058,0.4915300011634826,0,0.0938871204853058,0.07288458198308945,0.07288458198308945,1,0,0,0,0,0
8803,Lloyd Kelly,32,2020-07-01,-1,0,4,0,0,0,0,0,0,1,90,44,0,7,8.8,2.1,0.0,1.1,0,0.0,0.0,0,0.0,0.10506916791200638,0.10506916791200638,1,0,0,0,0,0
8804,Lewis Cook,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,45,50,0,7,6.2,12.6,10.0,2.9,1,0.03687342628836632,0.019860798493027687,0,0.03687342628836632,0.03512142598628998,0.03512142598628998,0,0,1,0,0,0
8805,Junior Stanislas,32,2020-07-01,1,0,1,0,0,0,0,0,0,0,28,59,0,3,2.4,16.7,25.0,4.4,1,0.03776315972208977,0.0938871204853058,0,0.03776315972208977,0.062465932220220566,0.02470277063548565,0,0,1,0,0,0
8806,Joshua King,32,2020-07-01,2,0,4,0,0,0,0,0,0,0,90,61,0,0,0.0,11.8,12.0,2.2,1,0.05656526982784271,0.01526062563061714,0,0.05656526982784271,0.07772655785083771,0.062465932220220566,0,1,0,0,0,0
8807,Jefferson Lerma,32,2020-07-01,2,0,3,0,0,0,0,0,0,0,74,48,0,13,15.6,12.4,0.0,2.8,1,0.0,0.033126328140497215,0,0.0,0.10043233633041382,0.06730600446462631,0,0,1,0,0,0
8808,Harry Wilson,32,2020-07-01,1,0,1,0,0,0,0,0,0,0,28,58,0,3,0.8,1.8,18.0,2.1,0,0.039963394403457635,0.0,0,0.039963394403457635,0.039963394403457635,0.0,0,0,1,0,0,0
8809,Dominic Solanke,32,2020-07-01,2,0,4,0,0,0,0,0,0,0,90,51,0,1,0.0,2.7,22.0,2.3,0,0.36558857560157776,0.0,0,0.36558857560157776,0.07768990099430084,0.044563569128513336,0,1,0,0,0,0
8810,Jack Cork,32,2020-06-29,3,0,0,0,1,0,0,0,0,0,69,49,0,4,3.2,1.4,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0,0
8811,James Tarkowski,32,2020-06-29,5,0,0,0,1,0,0,0,0,1,90,52,0,25,22.6,10.9,2.0,3.6,1,0.0,0.061370428651571274,0,0.0,0.0,0.0,1,0,0,0,0,0
8812,Josh Brownhill,32,2020-06-29,3,0,0,0,1,0,0,0,0,0,90,48,0,13,15.6,14.3,4.0,3.4,1,0.061370428651571274,0.04392347857356072,0,0.061370428651571274,0.07785379141569138,0.03393030911684036,0,0,1,0,0,0
8813,Kevin Long,32,2020-06-29,1,0,0,0,0,0,0,0,0,0,20,43,0,6,10.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
8814,Kenny McLean,32,2020-07-01,1,0,4,0,0,0,0,0,0,1,90,48,0,6,10.4,2.5,7.0,2.0,0,0.04616442322731018,0.0,0,0.04616442322731018,0.0,0.0,0,0,1,1,0,0
8815,Richarlison de Andrade,32,2020-07-01,6,1,1,0,0,0,0,0,0,0,56,83,0,19,35.4,1.8,21.0,5.8,0,0.2472718060016632,0.0,1,0.2472718060016632,0.2472718060016632,0.0,0,0,1,0,0,0
8816,Josip Drmic,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,45,53,0,1,0.0,1.4,8.0,0.7,0,0.0140843503177166,0.0,0,0.0140843503177166,0.02910573035478592,0.015021380037069319,0,1,0,1,0,0
8817,Jamal Lewis,32,2020-07-01,0,0,4,0,0,0,0,0,0,0,90,44,0,10,17.2,2.1,0.0,1.9,0,0.0,0.0,0,0.0,0.013341730460524559,0.013341730460524559,1,0,0,1,0,0
8818,Emiliano Buendía,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,45,60,0,5,4.4,1.1,8.0,1.4,0,0.014926843345165253,0.0,0,0.014926843345165253,0.014926843345165253,0.0,0,0,1,1,0,0
8819,Ben Godfrey,32,2020-07-01,0,0,4,0,0,0,0,0,0,0,90,44,0,12,9.8,11.7,2.0,2.4,1,0.022485552355647087,0.02403431199491024,0,0.022485552355647087,0.046519864350557334,0.0,1,0,0,1,0,0
8820,Alexander Tettey,32,2020-07-01,2,0,4,0,0,0,0,0,0,0,90,45,0,18,19.8,0.4,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1,0,0
8821,Kepa Arrizabalaga,32,2020-07-01,1,0,3,0,0,0,1,0,0,0,90,54,0,9,12.4,0.0,0.0,1.2,0,0.0,0.0,0,0.0,0.15973082184791565,0.15973082184791565,0,0,0,0,0,0
8822,David Brooks,32,2020-07-01,2,0,3,0,0,0,0,0,0,0,61,62,0,8,2.0,2.0,7.0,1.1,0,0.019860798493027687,0.0,0,0.019860798493027687,0.06730600446462631,0.06730600446462631,0,0,1,0,0,0
8823,Willian Borges Da Silva,32,2020-07-01,14,2,3,0,0,0,0,0,0,1,90,70,3,44,77.8,35.8,51.0,16.5,2,0.8531813621520996,0.09310071170330048,1,0.09201253205537796,0.28322628140449524,0.1421857327222824,0,0,1,0,0,0
8824,Alisson Ramses Becker,32,2020-07-02,0,0,4,0,0,0,2,0,0,0,90,62,0,12,12.0,0.0,0.0,1.2,0,0.0,0.0,0,0.0,0.03869985416531563,0.03869985416531563,0,0,0,0,1,0
8825,Fabio Henrique Tavares,32,2020-07-02,2,0,4,0,0,0,0,0,0,0,90,54,0,16,16.4,2.7,2.0,2.1,0,0.0,0.0,0,0.0,0.2714644968509674,0.2714644968509674,0,0,1,0,1,0
8826,Valentino Lazaro,32,2020-07-01,6,1,1,0,0,0,0,0,0,0,28,54,0,21,35.2,0.1,18.0,5.3,0,0.43018513917922974,0.0,1,0.43018513917922974,1.016124248504639,0.5859391689300537,0,0,1,0,0,0
8827,Sean Longstaff,32,2020-07-01,6,1,0,0,0,0,0,0,0,0,32,50,0,24,31.6,1.1,18.0,5.1,0,0.4792962372303009,0.0,1,0.4792962372303009,0.7693238854408264,0.7263864874839783,0,0,1,0,0,0
8828,Phil Bardsley,32,2020-06-29,6,0,0,0,1,0,0,0,0,0,90,43,0,22,8.4,1.2,0.0,1.0,0,0.0,0.0,0,0.0,0.03393030911684036,0.03393030911684036,1,0,0,0,0,0
8829,Nick Pope,32,2020-06-29,9,0,0,0,1,0,4,0,0,0,90,50,2,28,25.6,0.0,0.0,2.6,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0
8830,Matej Vydra,32,2020-06-29,2,0,0,0,1,0,0,0,0,0,90,53,0,5,13.2,1.7,4.0,1.9,0,0.048403650522232056,0.0,0,0.048403650522232056,0.08233395963907242,0.03393030911684036,0,1,0,0,0,0
8831,Wilfried Zaha,32,2020-06-29,2,0,1,0,0,0,0,0,0,0,90,67,0,10,9.4,19.0,34.0,6.2,1,0.07563500106334686,0.0391518771648407,0,0.07563500106334686,0.07563500106334686,0.0,0,0,1,0,0,0
8832,Adam Idah,32,2020-07-01,1,0,2,0,0,0,0,0,0,0,45,44,0,3,5.4,11.4,9.0,2.6,1,0.02403431199491024,0.015021380037069319,0,0.02403431199491024,0.053140044212341316,0.0140843503177166,0,1,0,1,0,0
8833,Wilfred Ndidi,32,2020-07-01,1,0,2,0,0,0,0,0,0,1,90,50,0,8,5.8,14.8,2.0,2.3,1,0.0,0.022192541509866714,0,0.0,0.16202662885189054,0.16202662885189054,0,0,1,0,0,0
8834,Dan Gosling,32,2020-07-01,6,1,1,0,0,0,0,0,0,0,15,49,0,26,44.2,35.3,35.0,11.5,3,0.4915300011634826,0.11903119832277298,1,0.4915300011634826,0.062465932220220566,0.0,0,0,1,0,0,0
8835,Arnaut Danjuma Groeneveld,32,2020-07-01,2,0,3,0,0,0,0,0,0,0,61,58,0,3,1.6,12.8,9.0,2.3,1,0.13170033693313601,0.04744520410895348,0,0.13170033693313601,0.06730600446462631,0.019860798493027687,0,0,1,0,0,0
8836,Harry Kane,32,2020-07-02,7,1,3,0,0,0,0,0,0,0,90,109,1,24,27.2,2.5,40.0,7.0,0,0.6986182928085327,0.0,1,0.6986182928085327,0.6590530276298523,0.0,0,1,0,0,0,0
8837,Giovani Lo Celso,32,2020-07-02,2,0,3,0,0,0,0,0,0,0,90,73,0,12,16.6,26.1,30.0,7.3,1,0.13990741968154907,0.012171663343906404,0,0.13990741968154907,0.7551103234291077,0.6512612104415894,0,0,1,0,0,0
8838,Erik Lamela,32,2020-07-02,1,0,2,0,0,0,0,0,0,0,34,57,0,3,5.2,4.2,4.0,1.3,0,0.0,0.0,0,0.0,0.6205043792724609,0.6205043792724609,0,0,1,0,0,0
8839,Eric Dier,32,2020-07-02,2,0,3,0,0,0,0,0,0,0,90,48,0,12,22.0,10.8,7.0,4.0,1,0.07160241901874542,0.06217866390943527,0,0.07160241901874542,0.0,0.0,0,0,1,0,0,0
8840,Vicente Guaita,32,2020-06-29,3,0,1,0,0,0,3,0,0,0,90,50,0,15,22.4,0.0,0.0,2.2,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0
8841,Scott Dann,32,2020-06-29,2,0,1,0,0,0,0,0,0,0,90,43,0,12,10.4,0.3,18.0,2.9,0,0.0973859280347824,0.0,0,0.0973859280347824,0.0,0.0,1,0,0,0,0,0
8842,Patrick van Aanholt,32,2020-06-29,2,0,1,0,0,0,0,0,0,0,90,56,0,12,12.2,19.1,9.0,4.0,1,0.016172543168067932,0.039615947753190994,0,0.016172543168067932,0.0,0.0,1,0,0,0,0,0
8843,Max Meyer,32,2020-06-29,1,0,0,0,0,0,0,0,0,0,13,52,0,6,7.8,26.1,4.0,3.8,2,0.0,0.08149485290050508,0,0.0,0.08149485290050508,0.0,0,0,1,0,0,0
8844,Chris Mepham,32,2020-07-01,1,0,0,0,0,0,0,0,0,0,10,43,0,4,8.2,4.3,2.0,1.5,0,0.0,0.0,0,0.0,0.01526062563061714,0.01526062563061714,1,0,0,0,0,0
8845,Luka Milivojevic,32,2020-06-29,2,0,1,0,0,0,0,0,0,0,90,67,0,10,13.6,6.1,19.0,3.9,0,0.14653374254703522,0.0,0,0.14653374254703522,0.01876506768167019,0.01876506768167019,0,0,1,0,0,0
